ANIO_PRESUP,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,DENOMINACION,DENOMINACION_AB,TOTALIZADORA,FINALIDAD,FUNCION,SUBFUNCION,NO_CLASIF,CREDITO_INIC,CREDITO_MODIF,PREVENTIVO,COMPROMISO,DEVENGADO,PAGADO
2004,7,0,0,0,Servicio de la deuda y disminución de otros pasivos,Servicio de la deuda y di,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,7,1,0,0,Servicio de la deuda interna,Servicio de la deuda inte,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,7,1,1,0,Intereses de la deuda interna a corto plazo,Intereses de la deuda int,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,7,1,2,0,Amortización de la deuda interna a corto plazo,Amortización de la deuda,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,7,1,3,0,Comisiones y otros gastos de la deuda interna a corto plazo,Comisiones y otros gastos,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,7,1,6,0,Intereses de la deuda interna a largo plazo,Intereses de la deuda int,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,7,1,7,0,Amortización de la deuda interna a largo plazo,Amortización de la deuda,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,7,1,8,0,Comisiones y otros gastos de la deuda interna a largo plazo,Comisiones y otros gastos,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,2,1,0,Préstamos a corto plazo al sector privado,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,2,2,0,Préstamos a corto plazo al sector público nacional,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,7,2,0,0,Servicio de la deuda externa,Servicio de la deuda exte,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,7,2,1,0,Intereses de la deuda externa a corto plazo,Intereses de la deuda ext,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,7,2,2,0,Amortización de la deuda externa a corto plazo,Amortización de la deuda,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,7,2,3,0,Comisiones y otros gastos de la deuda externa a corto plazo,Comisiones y otros gastos,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,7,2,6,0,Intereses de la deuda externa a largo plazo,Intereses de la deuda ext,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,7,2,7,0,Amortización de la deuda externa a largo plazo,Amortización de la deuda,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,4,1,1,0,Tierras y terrenos,Tierras y terrenos,N,,,,N,100000.0,0.0,0.0,0.0,0.0,0.0
2013,4,1,2,0,Edificios e instalaciones,Edificios e instalaciones,N,,,,N,0.0,0.0,8130.0,0.0,8130.0,0.0
2013,4,1,3,0,Otros bienes preexistentes,Otros bienes preexistente,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,4,2,0,0,Construcciones,Construcciones,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,4,3,0,Transferencias a instituciones de seguridad social nacionales,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,4,4,0,Transferencias a universidades nacionales,Transferencias a universi,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,4,5,0,Transferencias a otras instituciones públicas nacionales,Transferencias a otras in,N,,,,N,2000.0,0.0,0.0,0.0,0.0,0.0
2013,5,4,6,0,Transferencias a los gobiernos provinciales,Transferencias a los gobi,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,4,7,0,Transferencias a entes de gobiernos provinciales,Transferencias a entes de,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,4,8,0,Transferencias a municipalidades y otros entes comunales,Transferencias a municipa,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,5,0,0,Transferencias al Sector Público empresarial,Transferencias al Sector,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,5,1,0,Transferencias a instituciones públicas financieras para financiar gastos corrientes,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,1,6,0,Aportes de capital a otras organizaciones del sector externo,Aportes de capital a otra,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,4,1,0,Transferencias a la administración central nacional,Transferencias a la admin,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,4,2,0,Transferencias a instituciones descentralizadas nacionales,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,5,2,0,Transferencias a empresas públicas no financieras para financiar gastos corrientes,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,5,3,0,Transferencias a empresas públicas multinacionales para financiar gastos corrientes,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,5,6,0,Transferencias a instituciones públicas financieras para financiar gastos de capital,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,5,7,0,Transferencias a empresas públicas no financieras para financiar gastos de capital,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,5,8,0,Transferencias a empresas públicas multinacionales para financiar gastos de capital,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,9,0,0,Transferencias al exterior,Transferencias al exterio,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,9,1,0,Transferencias a gobiernos extranjeros para financiar gastos corrientes,Transferencias a gobierno,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,9,2,0,Transferencias a organismos internacionales para financiar gastos corrientes,Transferencias a organism,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,9,6,0,Transferencias a gobiernos extranjeros para financiar gastos de capital,Transferencias a gobierno,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,9,7,0,Transferencias a organismos internacionales para financiar gastos de capital,Transferencias a organism,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,0,0,0,Activos financieros,Activos financieros,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,1,0,0,Aportes de capital,Aportes de capital,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,1,1,0,Aportes de capital a empresas privadas nacionales,Aportes de capital a empr,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,1,2,0,Aportes de capital a empresas públicas no financieras,Aportes de capital a empr,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,3,1,0,Transferencias a la administración central nacional,Transferencias a la admin,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,3,2,0,Transferencias a instituciones descentralizadas nacionales,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,3,3,0,Transferencias a instituciones de seguridad social nacionales,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,3,4,0,Transferencias a universidades nacionales,Transferencias a universi,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,2,3,0,Préstamos a corto plazo a provincias,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,2,4,0,Préstamos a corto plazo a municipalidades,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,2,6,0,Préstamos a corto plazo a instituciones públicas financieras,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,2,7,0,Préstamos a corto plazo a empresas públicas no financieras,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,2,8,0,Préstamos a corto plazo a empresas públicas multinacionales,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,2,9,0,Préstamos a corto plazo al sector externo,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,3,0,0,Préstamos a largo plazo,Préstamos a largo plazo,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,3,1,0,Préstamos a largo plazo al sector privado,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,3,2,0,Préstamos a largo plazo al sector público nacional,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,3,3,0,Préstamos a largo plazo a provincias,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,3,4,0,Préstamos a largo plazo a municipalidades,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,3,6,0,Préstamos a largo plazo a instituciones públicas financieras,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,3,7,0,Préstamos a largo plazo a empresas públicas no financieras,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,3,8,0,Préstamos a largo plazo a empresas públicas multinacionales,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,3,9,0,Préstamos a largo plazo al sector externo,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,4,0,0,Títulos y valores,Títulos y valores,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,4,1,0,Títulos y valores a corto plazo,Títulos y valores a corto,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,4,6,0,Títulos y valores a largo plazo,Títulos y valores a largo,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,5,0,0,Incremento de disponibilidades,Incremento de disponibili,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,5,1,0,Incremento de caja y bancos,Incremento de caja y banc,S,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,5,2,0,Incremento de inversiones financieras temporarias,Incremento de inversiones,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,6,0,0,Incremento de cuentas a cobrar,Incremento de cuentas a c,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,6,1,0,Incremento de cuentas a cobrar comerciales a corto plazo,Incremento de cuentas a c,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,6,2,0,Incremento de otras cuentas a cobrar a corto plazo,Incremento de otras cuent,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,6,6,0,Incremento de cuentas a cobrar comerciales a largo plazo,Incremento de cuentas a c,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,6,7,0,Incremento de otras cuentas a cobrar a largo plazo,Incremento de otras cuent,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,7,0,0,Incremento de documentos a cobrar,Incremento de documentos,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,7,1,0,Incremento de documentos comerciales a cobrar corto plazo,Incremento de documentos,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,1,3,0,Aportes de capital a instituciones públicas financieras,Aportes de capital a inst,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2005,3,4,7,0,Servicios de hotelería,Servicios de hotelería,N,,,,N,0.0,0.0,2700.0,-76.0,4766.12,4766.12
2011,5,1,0,0,Transferencias al sector privado para financiar gastos corrientes,Transferencias al sector,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,1,3,0,Becas,Becas,N,,,,N,0.0,0.0,0.0,0.0,71800.0,0.0
2011,5,1,4,0,Ayudas sociales a personas,Ayudas sociales a persona,N,,,,N,1121851.0,0.0,2351213.52,0.0,2885414.2,0.0
2011,5,1,5,0,Transferencias a instituciones de enseñanza,Transferencias a instituc,N,,,,N,25000.0,0.0,488.0,0.0,30992.7,0.0
2011,5,1,6,0,Transferencias para actividades científicas o académicas,Transferencias para activ,N,,,,N,80000.0,0.0,0.0,0.0,0.0,0.0
2011,5,1,7,0,Transferencias a otras instituciones culturales y sociales sin fines de lucro,Transferencias a otras in,N,,,,N,351000.0,0.0,39288.72,0.0,469739.9,0.0
2011,5,1,8,0,Transferencias a cooperativas,Transferencias a cooperat,N,,,,N,0.0,0.0,0.0,0.0,1100.0,0.0
2011,5,1,9,0,Transferencias a empresas privadas,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,20000.0,0.0
2011,5,2,0,0,Transferencias al sector privado para financiar gastos de capital,Transferencias al sector,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,2,1,0,Transferencias a personas,Transferencias a personas,N,,,,N,100000.0,0.0,0.0,0.0,38832.81,0.0
2011,5,2,2,0,Transferencias a instituciones de enseñanza,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,2,3,0,Transferencias para actividades científicas o académicas,Transferencias para activ,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,2,4,0,Transferencias a otras instituciones culturales y sociales sin fines de lucro,Transferencias a otras in,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,2,5,0,Transferencias a cooperativas,Transferencias a cooperat,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,2,6,0,Transferencias a empresas privadas,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,3,0,0,"Transferencias al Sector Público Nacional, al Sector Público Provincial y al Sector Público Municipal para financiar gastos corrientes",Transferencias al Sector,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,3,9,9,0,Otros,Otros,N,,,,N,223275.0,0.0,403701.04,0.0,375255.46,0.0
2011,4,0,0,0,Bienes de uso,Bienes de uso,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,4,1,0,0,Bienes preexistentes,Bienes preexistentes,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,4,1,1,0,Tierras y terrenos,Tierras y terrenos,N,,,,N,250000.0,0.0,275000.0,0.0,1860222.16,0.0
2011,4,1,2,0,Edificios e instalaciones,Edificios e instalaciones,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,4,1,3,0,Otros bienes preexistentes,Otros bienes preexistente,N,,,,N,0.0,0.0,26518.48,0.0,2703.48,0.0
2011,4,2,0,0,Construcciones,Construcciones,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,4,3,0,Transferencias a instituciones de seguridad social nacionales,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,4,4,0,Transferencias a universidades nacionales,Transferencias a universi,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,4,5,0,Transferencias a otras instituciones públicas nacionales,Transferencias a otras in,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,4,6,0,Transferencias a los gobiernos provinciales,Transferencias a los gobi,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,4,7,0,Transferencias a entes de gobiernos provinciales,Transferencias a entes de,N,,,,N,0.0,0.0,1939.65,0.0,1745.65,0.0
2011,5,4,8,0,Transferencias a municipalidades y otros entes comunales,Transferencias a municipa,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,5,0,0,Transferencias al Sector Público empresarial,Transferencias al Sector,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,5,1,0,Transferencias a instituciones públicas financieras para financiar gastos corrientes,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,6,1,6,0,Aportes de capital a otras organizaciones del sector externo,Aportes de capital a otra,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,4,1,0,Transferencias a la administración central nacional,Transferencias a la admin,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,4,2,0,Transferencias a instituciones descentralizadas nacionales,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,5,2,0,Transferencias a empresas públicas no financieras para financiar gastos corrientes,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,5,3,0,Transferencias a empresas públicas multinacionales para financiar gastos corrientes,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,5,6,0,Transferencias a instituciones públicas financieras para financiar gastos de capital,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,5,7,0,Transferencias a empresas públicas no financieras para financiar gastos de capital,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,5,8,0,Transferencias a empresas públicas multinacionales para financiar gastos de capital,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,9,0,0,Transferencias al exterior,Transferencias al exterio,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,9,1,0,Transferencias a gobiernos extranjeros para financiar gastos corrientes,Transferencias a gobierno,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,9,2,0,Transferencias a organismos internacionales para financiar gastos corrientes,Transferencias a organism,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,9,6,0,Transferencias a gobiernos extranjeros para financiar gastos de capital,Transferencias a gobierno,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,9,7,0,Transferencias a organismos internacionales para financiar gastos de capital,Transferencias a organism,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,6,0,0,0,Activos financieros,Activos financieros,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,6,1,0,0,Aportes de capital,Aportes de capital,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,6,1,1,0,Aportes de capital a empresas privadas nacionales,Aportes de capital a empr,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,6,1,2,0,Aportes de capital a empresas públicas no financieras,Aportes de capital a empr,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,3,1,0,Transferencias a la administración central nacional,Transferencias a la admin,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,3,2,0,Transferencias a instituciones descentralizadas nacionales,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,3,3,0,Transferencias a instituciones de seguridad social nacionales,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,3,4,0,Transferencias a universidades nacionales,Transferencias a universi,N,,,,N,0.0,0.0,0.0,0.0,500.0,0.0
2011,6,2,3,0,Préstamos a corto plazo a provincias,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,6,2,4,0,Préstamos a corto plazo a municipalidades,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,6,2,6,0,Préstamos a corto plazo a instituciones públicas financieras,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,6,2,7,0,Préstamos a corto plazo a empresas públicas no financieras,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,6,2,8,0,Préstamos a corto plazo a empresas públicas multinacionales,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,6,2,9,0,Préstamos a corto plazo al sector externo,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,6,3,0,0,Préstamos a largo plazo,Préstamos a largo plazo,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,6,3,1,0,Préstamos a largo plazo al sector privado,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,6,3,2,0,Préstamos a largo plazo al sector público nacional,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,6,3,3,0,Préstamos a largo plazo a provincias,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2011,6,3,4,0,Préstamos a largo plazo a municipalidades,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,3,2,3,0,Alquiler de equipos de computación,Alquiler de equipos de co,N,,,,N,0.0,0.0,0.0,0.0,300.0,0.0
2009,3,2,4,0,Alquiler de fotocopiadoras,Alquiler de fotocopiadora,N,,,,N,0.0,0.0,7407.0,0.0,5919.0,0.0
2009,3,2,5,0,Arrendamiento de tierras y terrenos,Arrendamiento de tierras,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,3,2,6,0,Derechos de bienes intangibles,Derechos de bienes intang,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,3,2,9,0,Otros,Otros,N,,,,N,6650.0,0.0,52810.0,0.0,103813.5,0.0
2009,4,8,0,0,Activos intangibles,Activos intangibles,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,4,8,1,0,Programas de computación,Programas de computación,N,,,,N,0.0,0.0,2744.0,0.0,2744.0,0.0
2009,4,8,9,0,Otros activos intangibles,Otros activos intangibles,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,5,3,5,0,Transferencias a otras instituciones públicas nacionales,Transferencias a otras in,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,5,3,6,0,Transferencias a los gobiernos provinciales,Transferencias a los gobi,N,,,,N,0.0,0.0,1040.0,0.0,1040.0,0.0
2009,5,3,7,0,Transferencias a entes de gobiernos provinciales,Transferencias a entes de,N,,,,N,5000.0,0.0,0.0,0.0,2800.0,0.0
2009,5,3,8,0,Transferencias a municipalidades y otros entes comunales,Transferencias a municipa,N,,,,N,3600.0,0.0,0.0,0.0,0.0,0.0
2009,5,4,0,0,"Transferencias al Sector Público Nacional, al Sector Público Provincial y al Sector Público Municipal para financiar gastos de capital",Transferencias al Sector,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,4,5,0,0,"Libros, revistas y otros elementos coleccionables","Libros, revistas y otros",N,,,,N,0.0,0.0,1624.0,0.0,1624.0,0.0
2009,4,6,0,0,Obras de arte,Obras de arte,N,,,,N,0.0,0.0,379.0,0.0,379.0,0.0
2009,4,7,0,0,Semovientes,Semovientes,N,,,,N,0.0,0.0,2200.0,0.0,2200.0,0.0
2009,5,0,0,0,Transferencias,Transferencias,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,5,1,0,0,Transferencias al sector privado para financiar gastos corrientes,Transferencias al sector,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,5,1,3,0,Becas,Becas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,5,1,4,0,Ayudas sociales a personas,Ayudas sociales a persona,N,,,,N,593000.0,0.0,2189524.39,0.0,2905475.13,0.0
2009,5,1,5,0,Transferencias a instituciones de enseñanza,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,5060.53,0.0
2009,5,1,6,0,Transferencias para actividades científicas o académicas,Transferencias para activ,N,,,,N,60000.0,0.0,0.0,0.0,0.0,0.0
2009,5,1,7,0,Transferencias a otras instituciones culturales y sociales sin fines de lucro,Transferencias a otras in,N,,,,N,187000.0,0.0,20087.15,0.0,187512.48,0.0
2009,5,1,8,0,Transferencias a cooperativas,Transferencias a cooperat,N,,,,N,0.0,0.0,0.0,0.0,1000.0,0.0
2009,5,1,9,0,Transferencias a empresas privadas,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,1200.0,0.0
2009,5,2,0,0,Transferencias al sector privado para financiar gastos de capital,Transferencias al sector,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,5,2,1,0,Transferencias a personas,Transferencias a personas,N,,,,N,70000.0,0.0,7481.0,0.0,64906.78,0.0
2009,5,2,2,0,Transferencias a instituciones de enseñanza,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,5,2,3,0,Transferencias para actividades científicas o académicas,Transferencias para activ,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,5,2,4,0,Transferencias a otras instituciones culturales y sociales sin fines de lucro,Transferencias a otras in,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,5,2,5,0,Transferencias a cooperativas,Transferencias a cooperat,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,5,2,6,0,Transferencias a empresas privadas,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,5,3,0,0,"Transferencias al Sector Público Nacional, al Sector Público Provincial y al Sector Público Municipal para financiar gastos corrientes",Transferencias al Sector,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,3,9,9,0,Otros,Otros,N,,,,N,2275.0,0.0,121281.42,0.0,82476.72,0.0
2009,4,0,0,0,Bienes de uso,Bienes de uso,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,4,1,0,0,Bienes preexistentes,Bienes preexistentes,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,4,1,1,0,Tierras y terrenos,Tierras y terrenos,N,,,,N,75000.0,0.0,27064005.87,0.0,1833315.56,0.0
2009,4,1,2,0,Edificios e instalaciones,Edificios e instalaciones,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2009,4,1,3,0,Otros bienes preexistentes,Otros bienes preexistente,N,,,,N,0.0,0.0,136.62,0.0,136.62,0.0
2009,4,2,0,0,Construcciones,Construcciones,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
