EJERCICIO,DELEG_SOLIC,NRO_SOLIC,NRO_PED,LUG_EMI,JURISDICCION,CODIGO_UE,CODIGO_DEP,FECH_SOLIC,TIPO_REGIS,NRO_ORIG,CODIGO_FF,IMPORTE_TOT,FECH_ENTREGA,FECH_NECESIDAD,FECH_EST_OC,TIPO_DOC,NRO_DOC,ANIO_DOC,COD_LUG_ENT,ESTADO_SOLIC,CONFIRMADO,FECH_CONFIRM,FECH_ANUL,MOTIVO_ANUL,OBSERVACIONES,CANT_IMP,SG_DIFERIDO
2026,1,1059,1005,GMADA,1110104000,5,HOSP,2026-03-11 00:00:00,S,0,131,6209745.0,,,,,0,0,,C,S,2026-03-11 07:57:01,,,,1,N
2026,1,1060,999,GMADA,1110104000,5,COC,2026-03-11 00:00:00,S,0,131,60300.0,,,,,0,0,,C,S,2026-03-11 07:57:43,,,,1,N
2026,1,1061,974,GMADA,1110104000,5,LAB,2026-03-11 00:00:00,S,0,131,2698667.97,,,,,0,0,,C,S,2026-03-11 07:59:32,,,,1,N
2026,1,1062,1004,GMADA,1110104000,5,FARM,2026-03-11 00:00:00,S,0,131,6879680.0,,,,,0,0,,C,S,2026-03-11 08:01:25,,,,1,N
2026,1,1063,1002,GMADA,1110104000,5,LAB,2026-03-11 00:00:00,S,0,131,921363.49,,,,,0,0,,C,S,2026-03-11 08:03:31,,,,1,N
2026,1,1064,1006,GMADA,1110104000,5,SALA I,2026-03-11 00:00:00,S,0,131,100000.0,,,,,0,0,,C,S,2026-03-11 08:04:27,,,,1,N
2026,1,1065,987,GMADA,1110104000,5,COC,2026-03-11 00:00:00,S,0,131,13000.0,,,,,0,0,,C,S,2026-03-11 08:04:44,,,,1,N
2026,1,1066,986,GMADA,1110104000,5,HOSP,2026-03-11 00:00:00,S,0,131,203112.0,,,,,0,0,,C,S,2026-03-11 08:06:26,,,,1,N
2026,1,1067,1000,GMADA,1110113000,20,SECSEG,2026-03-11 00:00:00,S,0,110,158560.0,,,,,0,0,,C,S,2026-03-11 08:06:44,,,,1,N
2026,1,1068,1003,GMADA,1110113000,20,SECSEG,2026-03-11 00:00:00,S,0,110,291600.0,,,,,0,0,,C,S,2026-03-11 08:10:21,,,,1,N
2026,1,1069,998,GMADA,1110113000,20,SECSEG,2026-03-11 00:00:00,S,0,110,467800.0,,,,,0,0,,C,S,2026-03-11 08:12:06,,,,1,N
2026,1,829,803,GMADA,1110106000,7,JARD,2026-02-25 00:00:00,S,0,132,1075000.0,,,,,0,0,,C,S,2026-02-25 09:26:31,,,,1,N
2026,1,830,809,GMADA,1110106000,7,ACCSOC,2026-02-25 00:00:00,S,0,132,200000.0,,,,,0,0,,C,S,2026-02-25 09:37:42,,,,1,N
2026,1,831,763,GMADA,1110113000,20,SECSEG,2026-02-25 00:00:00,S,0,110,225000.0,,,,,0,0,,C,S,2026-02-25 10:26:12,,,,1,N
2026,1,832,764,GMADA,1110113000,20,SECSEG,2026-02-25 00:00:00,S,0,110,5838.0,,,,,0,0,,C,S,2026-02-25 10:27:12,,,,1,N
2026,1,833,819,GMADA,1110108000,14,PROD,2026-02-25 00:00:00,S,0,110,120000.0,,,,,0,0,,C,S,2026-02-25 10:48:49,,,,1,N
2026,1,834,751,GMADA,1110118000,25,000SU,2026-02-25 00:00:00,A,779,110,-1957867.6,,,,,0,0,,N,S,2026-02-25 11:39:48,,,,0,N
2026,1,835,751,GMADA,1110118000,25,000SU,2026-02-25 00:00:00,S,0,110,1977927.97,,,,,0,0,,C,S,2026-02-25 11:47:25,,,,2,N
2026,1,836,814,GMADA,1110104000,5,COC,2026-02-25 00:00:00,S,0,131,1081796.0,,,,,0,0,,C,S,2026-02-25 12:14:03,,,,1,N
2026,1,837,832,GMADA,1110104000,5,HOSP,2026-02-25 00:00:00,S,0,131,833000.0,,,,,0,0,,C,S,2026-02-25 12:23:55,,,,2,N
2026,1,838,815,GMADA,1110104000,5,COC,2026-02-25 00:00:00,S,0,131,411147.0,,,,,0,0,,A,S,2026-02-25 12:26:32,2026-02-26 09:01:50,ERROR,,1,N
2026,1,892,889,GMADA,1110105000,6,CULTUR,2026-03-03 00:00:00,S,0,110,500000.0,,,,,0,0,,C,S,2026-03-03 10:05:33,,,,2,N
2026,1,893,875,GMADA,1110105000,6,CASA,2026-03-03 00:00:00,S,0,110,74572.88,,,,,0,0,,C,S,2026-03-03 10:15:05,,,,1,N
2026,1,894,881,GMADA,1110104000,5,FARM,2026-03-03 00:00:00,S,0,131,4900407.05,,,,,0,0,,C,S,2026-03-03 11:28:27,,,,1,N
2026,1,895,879,GMADA,1110104000,5,INTER,2026-03-03 00:00:00,S,0,131,495800.0,,,,,0,0,,C,S,2026-03-03 11:32:15,,,,1,N
2026,1,896,878,GMADA,1110104000,5,HOSP,2026-03-03 00:00:00,S,0,131,131969.53,,,,,0,0,,C,S,2026-03-03 11:33:39,,,,1,N
2026,1,897,877,GMADA,1110104000,5,QUI,2026-03-03 00:00:00,S,0,131,19000.0,,,,,0,0,,C,S,2026-03-03 11:36:51,,,,2,N
2026,1,898,894,GMADA,1110108000,14,PROD,2026-03-03 00:00:00,S,0,110,400000.0,,,,,0,0,,C,S,2026-03-03 11:38:52,,,,2,N
2026,1,899,873,GMADA,1110104000,5,COC,2026-03-03 00:00:00,S,0,131,561250.0,,,,,0,0,,C,S,2026-03-03 11:39:57,,,,1,N
2026,1,900,872,GMADA,1110104000,5,HOGANC,2026-03-03 00:00:00,S,0,131,50800.0,,,,,0,0,,C,S,2026-03-03 11:41:16,,,,1,N
2026,1,901,871,GMADA,1110104000,5,HOGANC,2026-03-03 00:00:00,S,0,131,36000.0,,,,,0,0,,C,S,2026-03-03 11:44:08,,,,1,N
2026,1,902,870,GMADA,1110104000,5,COC,2026-03-03 00:00:00,S,0,131,1302038.0,,,,,0,0,,C,S,2026-03-03 11:44:48,,,,1,N
2026,1,903,869,GMADA,1110104000,5,HOGANC,2026-03-03 00:00:00,S,0,131,102810.0,,,,,0,0,,C,S,2026-03-03 11:46:01,,,,1,N
2026,1,904,883,GMADA,1110101000,1,INT,2026-03-03 00:00:00,S,0,110,1575.0,,,,,0,0,,C,S,2026-03-03 11:47:15,,,,1,N
2026,1,905,888,GMADA,1110111000,3,CAS,2026-03-03 00:00:00,S,0,131,73222.35,,,,,0,0,,C,S,2026-03-03 11:48:05,,,,1,N
2026,1,906,841,GMADA,1110104000,5,COC,2026-03-03 00:00:00,S,0,131,310500.0,,,,,0,0,,C,S,2026-03-03 11:48:59,,,,1,N
2026,1,907,845,GMADA,1110106000,7,ACCSOC,2026-03-03 00:00:00,S,0,132,8042585.0,,,,,0,0,,C,S,2026-03-03 11:50:57,,,,1,N
2026,1,908,866,GMADA,1110111000,3,CAS,2026-03-03 00:00:00,S,0,131,1109000.0,,,,,0,0,,C,S,2026-03-03 11:55:02,,,,1,N
2026,1,909,753,GMADA,1110105000,6,TURIS,2026-03-03 00:00:00,S,0,110,45000.0,,,,,0,0,,C,S,2026-03-03 11:55:55,,,,1,N
2026,1,910,752,GMADA,1110105000,6,TURIS,2026-03-03 00:00:00,S,0,110,15820.0,,,,,0,0,,C,S,2026-03-03 11:59:49,,,,1,N
2026,1,911,865,GMADA,1110101000,1,INT,2026-03-03 00:00:00,S,0,110,18000.0,,,,,0,0,,C,S,2026-03-03 12:00:43,,,,1,N
2026,1,912,749,GMADA,1110105000,6,TURIS,2026-03-03 00:00:00,S,0,110,7000.0,,,,,0,0,,C,S,2026-03-03 12:01:26,,,,1,N
2026,1,913,890,GMADA,1110105000,6,CULTUR,2026-03-03 00:00:00,S,0,110,1925000.0,,,,,0,0,,C,S,2026-03-03 12:09:59,,,,2,N
2026,1,914,874,GMADA,1110118000,25,000SU,2026-03-03 00:00:00,S,0,132,8000000.0,,,,,0,0,,C,S,2026-03-03 12:10:49,,,,1,N
2026,1,915,884,GMADA,1110106000,7,JARD,2026-03-03 00:00:00,S,0,132,68767.02,,,,,0,0,,C,S,2026-03-03 12:12:01,,,,3,N
2026,1,916,886,GMADA,1110106000,7,ACCSOC,2026-03-03 00:00:00,S,0,132,2187500.0,,,,,0,0,,C,S,2026-03-03 12:14:43,,,,1,N
2026,1,923,915,GMADA,1110109000,13,DEP,2026-03-05 00:00:00,S,0,110,140000.0,,,,,0,0,,A,S,2026-03-05 08:00:52,2026-03-09 09:35:31,ERROR,,1,N
2026,1,924,914,GMADA,1110109000,13,DEP,2026-03-05 00:00:00,S,0,110,42550.0,,,,,0,0,,C,S,2026-03-05 08:01:57,,,,1,N
2026,1,925,908,GMADA,1110105000,6,CULTUR,2026-03-05 00:00:00,S,0,110,250000.0,,,,,0,0,,A,S,2026-03-05 08:02:18,2026-03-10 11:04:12,ERROR,,1,N
2026,1,926,904,GMADA,1110118000,25,000SU,2026-03-05 00:00:00,S,0,110,60834.34,,,,,0,0,,C,S,2026-03-05 08:03:14,,,,1,N
2026,1,927,906,GMADA,1110118000,25,000SU,2026-03-05 00:00:00,S,0,110,671000.0,,,,,0,0,,C,S,2026-03-05 08:04:04,,,,2,N
2026,1,928,907,GMADA,1110118000,25,000SU,2026-03-05 00:00:00,S,0,110,2884844.92,,,,,0,0,,C,S,2026-03-05 08:04:56,,,,1,N
2026,1,1070,943,GMADA,1110113000,20,SECSEG,2026-03-11 00:00:00,S,0,110,3029100.0,,,,,0,0,,C,S,2026-03-11 08:17:51,,,,1,N
2026,1,1071,1007,GMADA,1110105000,6,TURIS,2026-03-11 00:00:00,S,0,110,95000.0,,,,,0,0,,C,S,2026-03-11 08:20:18,,,,1,N
2026,1,1072,1020,GMADA,1110102000,2,GOBHAC,2026-03-11 00:00:00,S,0,110,800000.0,,,,,0,0,,C,S,2026-03-11 10:50:31,,,,2,N
2026,1,969,958,GMADA,1110105000,6,CULTUR,2026-03-06 00:00:00,S,0,110,500000.0,,,,,0,0,,C,S,2026-03-06 08:47:58,,,,2,N
2026,1,970,954,GMADA,1110104000,5,HOSP,2026-03-06 00:00:00,S,0,131,43000.0,,,,,0,0,,C,S,2026-03-06 09:28:28,,,,1,N
2026,1,971,922,GMADA,1110108000,14,PROD,2026-03-06 00:00:00,S,0,110,1350000.0,,,,,0,0,,C,S,2026-03-06 09:48:22,,,,1,N
2026,1,973,967,GMADA,1110118000,25,000SU,2026-03-06 00:00:00,S,0,110,3000000.0,,,,,0,0,,C,S,2026-03-06 11:11:47,,,,2,N
