ANIO_PRESUP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,FECHA_REGIS,DESCRIPCION1,DESCRIPCION2,DESCRIPCION3,DESCRIPCION4,DESCRIPCION5,DESCRIPCION6
2015,1110102000,33,0,0,2014-10-14 08:39:31,"Es un espacio orientado a llevar adelante las políticas públicas de juventud y promover la participación y organización de los jovenes de la localidad. Las acciones se realizan con el fin de crear las herramientas y condiciones que permitan que los jovenes, como sujetos de derecho, sean protagonista en sus territorios.

Área de la Juventud de la Municipalidad de Gral Juan Madariaga, dirige sus actividades a la población comprendida entre 12 y los 35 años, y que tiene como objetivos:

- Fomentar la participación, apoyando el funcionamiento y las actividades de los grupos, colectivos y asociados del municipio que actuan en el ámbito de la juventud, la solidaridad y el voluntariado.

- Propiciar los momentos de encuentro para el debate y la participacion sociopolítica de los jovenes de la localidad, de forma tal que cuenten con un espacio propio para expresar sus opiniones y su compromiso social.

- Abrir canales de difusión y promoción a los jovenes en los diferentes ambitos de la cultura y la creación juvenil: música, artes escénicas, fotografia, artes plasticas, audiovisuales, comic, diseño, cine , etc.

- Facilitar recursos y servicios para la formación y educación de los jovenes: centro de estudios y formación, consultoria y asesoramineto, punto de información juvenil, uso de las nuevas tecnologias de la comunicación.

- Potenciar el uso del ocio creativo y educativo, empleando el tiempo libre como un periodo divertido y, a la vez, formativo de valores y actividades saludables. Desarrollo conjunto con la Secretaría de deportes del municipio de la ""Semana deportiva y cultural de los estudiantes"" que cuenta con actividades deportivas y pintada de murales en los refugios peatonales de la ciudad.

ACCIONES:

- Implementación del consurso de Cortometrajes ""Pensar el pasado Reciente: Memoria Historica y Cortometraje"" en el marco del cual se dictan talleres de  orientacion cinematografica, participación en el parlamento Juvenil del M","ercosur.

-Ciclo de cine y música de la juventud en vacaciones de invierno

-Creación de las redes de comunicación digital del Área (pagina web, facebook, twitter), coordinación de políticas para la juventud con la Direccion Nacional de Juventud.

- Desarrollo conjunto con actividades deportivas y pintadas de murales en los refugios peatonales de la ciudad",,,,
2015,1110108000,29,0,0,2014-10-20 13:39:43,"Estimulo para el desarrollo, la producción y el empleo
Capacitación laboral y empresarial para nuestra comunidad",,,,,
2015,1110110000,30,0,0,2014-11-05 11:44:35,"La Dirección de Turismo fomenta el desarrollo turístico del destino de forma sostenible. Planifica y gestiona la actividad turística considerada estratégica por sus impactos positivos en la economía local, la creación de nuevos puestos de trabajo, por contribuir al bienestar de las personas y al rescate, conservación y preservación del patrimonio local. 
El fin es que la actividad turística se desarrolle en el Partido de General Juan Madariaga en el marco de un turismo sustentable, armónico y competitivo. 
Que Madariaga sea un destino turístico con una oferta diferenciada que completamente el turismo de ""Sol y Playa"" de la región.
En este marco se realizan las siguientes acciones: 
-Servicio de Información Turística.
-Capacitación y Concientización Turística.
-Visitas guiadas gratuitas a las escuelas del partido.
-Recepción de contigentes de escolares y excursionistas de la región. 
-Asistencia permanente a los alumnos de las escuelas del partido con información sobre el patrimonio turístico.
-Comunicación, promoción y difusión de la oferta turística en el ámbito local, regional, provincial y nacional para posicionar la marca destino Madariaga, ciudad gaucha.
-Diseño de programas turísticos
-Comercialización turística.
-Desarrollo de Productos Turísticos para el Mercado ( Ecoturismo, Turismo Cultural, Religioso, Educativo, Rural, Deportivo, de Congresos y Convenciones)
-Promoción e incentivo a las Fiestas Tradicionales dándoles una mayor proyección y jerarquizándolos. 
-Fortalecimiento de la identidad local, potenciando el acervo natural y cultural que nos indentifica y nos individualiza.
-Puesta en Valor de los atractivos, revalorizando los existentes y los recursos (naturales y culturales) que tengan potencialidad para ser integrados a la oferta turística del partido. 
-Trabajos de investigación que permiten conocer diversos aspectos relacionados al fenómeno turístico en Madariaga.
-Reglamentación de la actividad turística 
","-Articulación del trabajo con otras áreas municipales, con el sector privado e instituciones locales para potenciar las acciones que benefician al desarrollo turístico del destino.
-Integración Regional. 
",,,,
2015,1110109000,28,0,0,2014-10-24 10:00:54,"Se promocionan las actividades deportivas
Se apoya a los deportistas y delegaciones que participan en competencias en las que representan a nuestra ciudad.
Se dictan talleres mediante la modalidad de horas catedras a cargo de docentes de diferentes disciplinas deportivas, tanto en el centro de la ciudad como en los barrios.",,,,,
2015,1110109000,46,0,0,2014-10-24 10:01:51,"Se realizan actividades tanto deportivas como culturales, destinadas a las personas mayores de la Terceda Edad.",,,,,
2015,1110106000,24,0,0,2014-10-24 11:29:49,"Asistimos a las familias por debajo de la línea de pobreza.
Brindamos asistencia alimentaria, en salud, transporte y mejoramiento de viviendas precarias, realizando trámites antes los organismos correspondientes a fin de facilitar el acceso a beneficios sociales de la pobación.
Trabajamos en coordinación con la justicia, con el servicio de protección de niños y adolescentes, con la policía comunal, comisería de la mujer, centro de asistencia a la víctima, C.P.A., juzgado de paz.",,,,,
2015,1110106000,25,0,0,2014-10-24 11:35:19,Recepcionamos a través del Jardín Maternal niños de 45 días a 3 años dando prioridad a las familias cuyos padres trabajan y que no cuentan con ingresos para hacer frentes a servicios privados. Es una institución socio educativa asistencial que atiende las necesidades biopsicosociales de los niños.,,,,,
2015,1110106000,42,0,0,2014-10-24 11:37:42,Se atiende el Servicio Local de Promoción y Protección de los derechos del niño y a familias bajo vulnerabilidad social con necesidades alimentarias e insumos.,,,,,
2015,1110106000,43,0,0,2014-10-24 11:47:47,..,,,,,
2015,1110106000,44,0,0,2014-10-24 11:57:11,"Este programa asiste aproximadamente a 500 personas con el objetivo de brindar asistencia alimentaria reforzada a grupos familiares en situación de riesgo, priorizando a familias que conviven con menores de 2 a 5 años de edad.
Este programa es una contraprestación sin fines de lucro de nuestra ciudad, retribuyéndole a cambio una importante cantidad de productos alimentarios de primera necesidad.
",,,,,
2015,1110106000,47,0,0,2014-10-24 12:06:17,"Programa  U.N.O. (Una Nueva Oportunidad) referido a niños en conflicto con la ley penal, dependiente del Ministerio de Desarrollo Social de la Provincia de Buenos Aires, trabaja articulado con el Centro de Referencia responsabilidad Juvenil - Región Dolores.
Dicho programa cuenta con 15 (quince) beneficiarios a quienes se les brinda seguimiento y contención por Equipo Interdisciplinario.
",,,,,
2015,1110105000,27,0,0,2014-10-27 12:29:10,"La Secretaría de Cultura Educación y Comunicación tiene como objetivo principal posibilitar el acceso a los bienes y servicios educativos, formentando la inclusión y la igualdad de oportunidades. En este sentido, planteamos la necesidad de plasmar políticas culturales que se combinen en los distintos campos de acción a través de la participación de todos los agentes culturales nacionales, provinciales y municipales.
Se trata de promover la igualdad en el cruce entre la justa distribución de potencialidades, para satisfacer necesidades educativas que son sin duda, un derecho social.
La promoción de las actividades culturales realizadas por y para los habitantes de cada barrio y sector de la comunidad, sobre temas directamente relacionados con sus vidas contribuye con el objetivo de aproximar a unos y a otros y de reforzar su sentimiento de pertenencia a un lugar de vida y a una entidad social.
Se consolidarán las propuestas de años anteriores y los nuevos programas: la cultura y el deporte cerca de todos, programa de alfabtización, programa Nuestros Chicos, desarrollo de la agrupación de danzas de la Escuela de Bellas Artes Divisadero y demás agrupaciones locales, proyecto de teatro comunitario, ampliación de manera conjunta con la Dirección de Políticas Socioeconómicas del programa FINES2, pueta en marcha, de acuerdo a la Ley de Medios, de la frecuencia modulada asignada al estado municipal, entre otros.",,,,,
2015,1110103000,18,0,0,2014-10-28 10:24:59,"Se realizara el mantenimiento y mejorado de las calles del casco urbano.
Control y Gestion de las Obras Particulares.
Control y Gestion del Catastro Urbano y Rural del Partido.
Desmalezamiento de espacios publicos, reparacion de calzadas y bacheo.
Reparacion y mantenimiento de maquinas y herramientas municipales.
Limpieza de canales pluviales de la ciudad y de bocas de tormenta.
 ",,,,,
2015,1110103000,19,0,0,2014-10-28 10:56:22,"Brindaremos el servicio de alumbrado a la ciudad, repòsicion de lamparas e instalacion de nuevas luminarias de iodo y vapor de mercurio. ",,,,,
2015,1110104000,17,0,0,2014-10-29 11:52:31,"Control bromatológico de comercio y medios de trasportes públicos, campaña antirabica anual, programa de manipulación de alimentos, charlas sobre hidatidosis y triquinosis en escuelas rurales.
Control y vigilancia de zoonosis, control de perros callejeros y/o perjudiciales, difusión y educación para la salud en plagas, laboratorio de analisis de triquinosis para control de productos cárneos en el partido, campañas de castración gratuita.  
",,,,,
2015,1110103000,20,0,0,2014-10-28 11:20:31,"Se provee espacio para la inhumacion, mantenimiento de las instalaciones, construccion de nuevos nichos y servicios comunes.
Conservacion de los espacios verdes comunes, control de plagas y reducciones. ",,,,,
2015,1110103000,21,0,0,2014-10-28 11:47:54,"Realizamos la recoleccion y disposicion final de residuos solidos urbanos. Se realiza la recoleccion de residuos no domiciliarios como tierra, ramas, escombros, etc. 
Se continua con la recoleccion diferenciada de residuos solidos urbanos.",,,,,
2015,1110103000,22,0,0,2014-10-28 12:18:28,Realizamos el barrido manual y mediante barredora de las calles pavimentadas y espacios publicos comunitarios.-,,,,,
2015,1110103000,26,0,0,2014-10-28 12:21:16,Se realiza el mantenimiento y mejorado del arbolado publico y de todos los espacios verdes.,,,,,
2015,1110113000,31,0,0,2014-10-28 12:22:20,"Comprende un conjunto de políticas de prevención para proteger a la población frente a situaciones de emergencias que abarcan situaciones extraordinarias de carácter climático, accidentes y desastres naturales. también se establecen planes de prevención, auxilio y emergencias, frente a eventuales riesgos ocasionados por caídas de árboles y otros hechos, en la planta urbana, periurbana y rural.",,,,,
2015,1110113000,32,0,0,2014-10-28 12:25:42," Se procede a la realización de acciones de prevención y ordenamiento de los vehículos en la vía pública. En especial se realizan controles de motocicletas para verificar uso de cascos y papeles, eventualmente se procede a la entrega y recambio de cascos. Se labran actas de infracción que derivan de leyes y ordenanzas vigentes.",,,,,
2015,1110103000,45,0,0,2014-10-28 12:30:01,"Se realiza la capacitacion, concientizacion y difusion de politicas sustentables de preservacion del medio ambiente. 
Comienzo de recoleccion diferenciada de residuos.
Tratamiento y clasificacion de residuos inorganicos.",,,,,
2015,1110103000,51,0,0,2014-10-28 12:32:09,Plan de obras municipales que se proyectan realizar durante el presente presupuesto,,,,,
2015,1110113000,42,0,0,2014-10-28 12:32:49,"Es un sistema con cámaras de seguridad en la vía pública monitoreadas desde la Secretaria de Politicas Preventivas para la Seguridad por personal municipal. En forma paulatina se irán concentrando todas las comunicaciones y derivaciones de emergencias para ofrecer respuestas rápidas y registrar los acontecimientos que las motivaron.
Se incluye, como parte del sistema, la contratación de vigiladores para recorrer objetivos estratégicos de la ciudad intercomunicados con la sala de monitoreo para ofrecer respuestas rápidas y se amplía el recorrido de Patrullas Urbanas en el área barrial y zona céntrica.
Se realizarán además campañas de difusión y concientización de las medidas a cumplimentar para prevenir hechos que integren la complejidad de la problemática de la seguridad.",,,,,
2015,1110113000,43,0,0,2014-10-28 12:38:41,"Atiendden las necesidades de la Policía Comunal en el marco del convenio con el Ministerio de Justicia y Seguridad, dotándola de los elementos necesarios para combatir el delito y cuidar a los vecinos,  en proximidad con los mismos, reconociendo sus necesidades y problemáticas para defender sus derechos.
Por otra parte se adelante el Convenio de Policía Comunal, Comisaria de la Mujer y la Familia, Sub DDI, destacamentos Rurales ampliando la problemática tratada y los servicios brindados.",,,,,
2015,1110113000,47,0,0,2014-10-28 12:41:21,Se sostendrá el subsidio determinado por la tasas específica,,,,,
2015,1110104000,16,0,0,2014-10-29 11:48:20,"Se continuará con los programas de vacunación y toda la actividad social incluida gracias al vínculo que tienen estas instituciones con la comunidad. En los mismos funcionaran los cpa y se espera poder incluir a los promotores barriales, nexo importantisimo con el barrio. 
Se seguirá haciendo incapie con el recurso humano, vital para este programa.
Seguiremos con la política de expansión tecnologica y edilicia del hospital, para dar respuesta a la alta complejidad, necesaria para evitar la migración de nuestros vecinos a otras localidades. 
Continuaremos con la capacitación del personal, como así también actuando en la recuperación de costo ( oficina de samo y estadistica ). 
          ",,,,,
