ANIO_PRESUP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,DESAGREGA,DENOMINACION,DENOMINACION_AB,CODIGO_UE,EJECUTADO,ESTIMADO,PROGRAMADO,CODIGO_PRESTAMO,FINALIDAD,FUNCION,SUBFUNCION,CREDITO_INIC,CREDITO_MODIF,PREVENTIVO,COMPROMISO,DEVENGADO,PAGADO,PPG,PPG_PORCEN
2010,1110101000,1,0,0,N,Fijación de Objetivos de Política Gubernamental,Política Gubernamental,1,0.0,0.0,0.0,,1,3,0,619334.5,0.0,174819.28,0.0,1012239.15,0.0,,
2010,1110104000,16,0,0,N,Atención Médica Primaria y Asistencial,Hospital,5,0.0,0.0,0.0,,3,1,0,10636150.27,0.0,3245207.0,0.0,14478815.28,0.0,,
2010,1110104000,17,0,0,N,Servicios de Control Bromatológico y zoonosis,Bromatologia,11,0.0,0.0,0.0,,3,1,0,319839.15,0.0,23635.6,0.0,381214.4,0.0,,
2010,1110103000,1,0,0,N,Conducción y Administración de la Secretaria de Obras y Servicios Públicos,Conducción,3,0.0,0.0,0.0,,3,9,1,213725.28,0.0,13248.35,0.0,247801.43,0.0,,
2010,1110103000,18,0,0,N,Servicios Urbanos en General,Servicios Generales,3,0.0,0.0,0.0,,3,9,1,2437495.36,0.0,629206.17,0.0,2778880.64,0.0,,
2010,1110103000,19,0,0,N,Servicios de Alumbrado Público,Alumbrado,3,0.0,0.0,0.0,,3,9,2,732000.0,0.0,0.0,0.0,1025862.25,0.0,,
2010,1110103000,20,0,0,N,Servicios de Cementerio,Servicios de Cementerio,3,0.0,0.0,0.0,,3,9,4,180144.14,0.0,16595.16,0.0,198819.92,0.0,,
2010,1110103000,21,0,0,N,Recolección y Disposición Final de Residuos,Residuos,3,0.0,0.0,0.0,,3,9,3,338499.8,0.0,88260.32,0.0,392705.89,0.0,,
2010,1110103000,22,0,0,N,Servicios de Barrido,Servicios de Barrido,3,0.0,0.0,0.0,,3,9,3,465170.52,0.0,89444.0,0.0,480540.05,0.0,,
2010,1110111000,23,0,0,N,Conservación y Mejorado de Caminos Rurales,Conservación de Caminos,3,0.0,0.0,0.0,,4,3,0,1664940.85,0.0,1704962.66,0.0,1752536.36,0.0,,
2010,1110106000,24,0,0,N,Desarrollo Social,Desarrollo Social,7,0.0,0.0,0.0,,3,2,0,881487.22,0.0,669162.83,0.0,993029.7,0.0,,
2010,1110106000,25,0,0,N,Desarrollo Infantil,Desarrollo Infanitl,7,0.0,0.0,0.0,,3,2,0,365155.97,0.0,22936.2,0.0,430414.25,0.0,,
2010,1110105000,27,0,0,N,Fomento de la Cultura y la Educación,Cultura,6,0.0,0.0,0.0,,3,4,5,832790.9,0.0,165494.23,0.0,950549.86,0.0,,
2010,1110109000,28,0,0,N,Promoción del Deporte,Promoción del Deporte,13,0.0,0.0,0.0,,3,4,6,416404.28,0.0,198368.13,0.0,860200.71,0.0,,
2010,1110108000,29,0,0,N,Estimulación Para el Desarrollo de la Producción y el empleo,Producción,14,0.0,0.0,0.0,,4,5,0,396634.62,0.0,95472.06,0.0,489546.79,0.0,,
2010,1110107000,92,0,0,N,Deuda Consolidada,Deuda Consolidada,2,0.0,0.0,0.0,,5,1,0,150000.0,0.0,0.0,0.0,172323.38,29185.99,,
2010,1110107000,93,0,0,N,Deuda Flotante,Deuda Flotante,2,0.0,0.0,0.0,,5,1,0,1200000.0,0.0,0.0,0.0,1957302.6,1896707.61,,
2010,1110107000,94,0,0,N,Intereses de la Deuda,Intereses de la Deuda,2,0.0,0.0,0.0,,5,1,0,40000.0,0.0,0.0,0.0,16877.49,0.0,,
2010,1110110000,30,0,0,N,Fomento y Promoción del Turismo,Promoción del Turismo,12,0.0,0.0,0.0,,4,7,0,233196.06,0.0,67320.16,0.0,266880.43,0.0,,
2010,1110103000,51,78,0,N,Mejoramiento de Caminos Rurales,Mej. de Cam. Rurales,3,0.0,0.0,0.0,,4,2,0,584040.0,0.0,68060.0,0.0,631177.95,0.0,,
2010,1110107000,91,0,0,N,Devolución de Tributos,Devolución de Tributos,2,0.0,0.0,0.0,99998,5,1,0,4000.0,0.0,0.0,0.0,160.21,0.0,,
2010,1110103000,51,79,0,N,Mejoramiento de Calles,Mejoramiento de Calles,3,0.0,0.0,0.0,,3,9,1,125000.0,0.0,75188.48,0.0,113919.25,0.0,,
2010,1110103000,51,0,0,S,PLAN DE OBRAS MUNICIPALES,PLAN DE OBRAS MUNICIPALES,3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
2010,1110103000,51,83,0,N,Repavimentacion y Bacheo de Calles,Repavimentacion y Bacheo,3,0.0,0.0,0.0,,3,9,1,92650.0,0.0,92453.1,0.0,28653.1,0.0,,
2010,1110103000,51,84,0,N,Plan de Iluminación,Plan de Iluminación,3,0.0,0.0,0.0,,3,9,1,110000.0,0.0,0.0,0.0,0.0,0.0,,
2010,1110103000,51,85,0,N,"Remodelación, Iluminación y construccion de Nichos en el Cementerio",Remodelación Cementerio,3,0.0,0.0,0.0,,3,9,4,60000.0,0.0,108210.3,0.0,100884.91,0.0,,
2010,1110102000,1,0,0,N,Conducción Superior,Conducción Superior,2,0.0,0.0,0.0,,1,3,0,1591641.26,0.0,804477.3,0.0,2192095.49,0.0,,
2010,1110103000,51,80,0,N,Mejoramiento de Infraestructura Sanitaria y Redes de Servicios Publicos,Mejoramiento Infraestruct,3,0.0,0.0,0.0,,3,9,1,1203881.0,0.0,170864.12,0.0,564293.11,0.0,,
2010,1110113000,42,0,0,N,Seguridad y Organización,Seguridad,20,0.0,0.0,0.0,,2,1,0,1209972.98,0.0,1716308.06,0.0,1748404.4,0.0,,
2010,1110112000,1,0,0,N,Administración Financiera,Administración Financiera,19,0.0,0.0,0.0,,1,6,0,1262612.68,0.0,365431.66,0.0,1609000.6,0.0,,
2010,1110103000,51,54,0,N,Señalización de calles,Señalización de calles,3,0.0,0.0,0.0,,3,9,1,73500.0,0.0,11600.0,0.0,11520.0,0.0,,
2010,1110103000,51,55,0,N,Remodelación y ensanche Calle Martinez Guerrero,Rem. y Ens. M. Guerrero,3,0.0,0.0,0.0,,3,9,1,170000.0,0.0,225488.67,0.0,30079.69,0.0,,
2010,1110103000,51,57,0,N,"Acondicionamiento de la Escuela de Bellas Artes, Casa de la Cultura y Museos",Acondic. Esc. B.A.,3,0.0,0.0,0.0,,3,4,5,90000.0,0.0,123119.75,0.0,118632.75,0.0,,
2010,1110109000,46,0,0,N,Promocion de la Tercera Edad,Tercera Edad,13,0.0,0.0,0.0,,3,4,6,75269.86,0.0,27000.0,0.0,50055.44,0.0,,
2010,1110113000,43,0,0,N,Mantención de Policia Comunal,Mant. Policia Comunal,20,0.0,0.0,0.0,,2,1,0,192000.0,0.0,833860.55,0.0,277389.04,0.0,,
2010,1110103000,51,59,0,N,Nuevos Espacios Públicos,Nuevos Espacios Públicos,3,0.0,0.0,0.0,,3,9,1,75000.0,0.0,0.0,0.0,74.3,0.0,,
2010,1110114000,1,0,0,N,Planeamiento Estratégico y Gestión de la Delegación,Planeam. de la Delegación,21,0.0,0.0,0.0,,1,3,0,202257.36,0.0,13131.78,0.0,184967.69,0.0,,
2010,1110115000,1,0,0,N,Coordinación General y Modernizacion del estado,Coordinación General,22,0.0,0.0,0.0,,1,3,0,420446.73,0.0,428402.0,0.0,642241.77,0.0,,
2010,1110103000,51,60,0,N,Internet Social,Internet Social,3,0.0,0.0,0.0,,3,2,0,200000.0,0.0,24817.59,0.0,24817.59,0.0,,
2010,1110113000,47,0,0,N,Apoyo a Bomberos Voluntarios,Apoyo a Bomberos,20,0.0,0.0,0.0,,2,1,0,60000.0,0.0,0.0,0.0,66524.68,0.0,,
2010,1110103000,51,86,0,N,Pavimentacion Urbana,Pavimentacion Urbana,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,3843532.98,0.0,3144976.02,0.0,,
2010,1110103000,51,88,0,N,Remodelación Avenida Martínez Guerrero,Remodelacion Martinez Gue,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,41578.5,0.0,115227.48,0.0,,
2010,1110103000,51,87,0,N,Construcción de Vivienda Social,Construccion de Vivienda,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,702726.24,0.0,1904936.2,0.0,,
2009,1110103000,51,62,0,N,Planta de Clasificacion de Residuos,Planta de Clasificacion,3,0.0,0.0,0.0,,4,4,0,0.0,0.0,151360.0,0.0,118603.95,0.0,,
2010,1110103000,26,0,0,N,Servicios de Mantenimiento de Espacios Verdes y Arbolado,Espacios Verdes y arbolad,3,0.0,0.0,0.0,,3,9,1,615002.88,0.0,210304.03,0.0,825473.74,0.0,,
2010,1110103000,45,0,0,N,Saneamiento Ambiental y Gestión de Residuos Sólidos,Saneamiento Ambiental,3,0.0,0.0,0.0,,4,4,0,224480.24,0.0,710223.84,0.0,698387.01,0.0,,
2010,1110106000,31,0,0,N,Desarrollo para la infancia,Desarrollo para la infanc,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,4484.99,0.0,0.0,0.0,,
2010,1110106000,35,0,0,N,Alimentos Especiales Celiacos,Alimentos Esp. Celiacos,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,28057.0,0.0,10340.0,0.0,,
2010,1110106000,41,0,0,N,Esfuerzo Solidario,Esfuerzo Solidario,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,152900.5,0.0,192860.79,0.0,,
2010,1110106000,49,0,0,N,Promocion y Proteccion de los derechos del niño,Serv. Local,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,
2010,1110113000,31,0,0,N,Defensa Civil,Defensa Civil,20,0.0,0.0,0.0,,2,1,0,25160.0,0.0,3324.7,0.0,32728.46,0.0,,
2010,1110113000,32,0,0,N,Ordenamiento y Control de la Circulacion en la via publica,Ord. Via Publica,20,0.0,0.0,0.0,,2,1,0,282712.8,0.0,12916.54,0.0,322194.91,0.0,,
2010,1110106000,42,0,0,N,Fortalecimiento Programas Sociales,Fortalec. Prog. Soc.,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,176889.21,0.0,161402.84,0.0,,
2010,1110112000,33,0,0,N,Inspeccion de Comercios,Inspeccion de Comercios,19,0.0,0.0,0.0,,3,9,9,172941.76,0.0,14669.0,0.0,144542.76,0.0,,
2010,1110102000,33,0,0,N,Promocion de la Juventud,Promocion de la Juventud,2,0.0,0.0,0.0,,3,2,0,32560.0,0.0,18767.0,0.0,45665.58,0.0,,
2010,1110103000,51,61,0,N,Unidad Sanitaria Barrio Belgrano,Unid San Barrio Belg,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,363791.83,0.0,276890.76,0.0,,
2010,1110106000,43,0,0,N,Servicio Alimentario Familiar,S.A.F.,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,70535.8,0.0,67635.8,0.0,,
2010,1110109000,49,0,0,N,Torneos Buenos Aires la Provincia,TBP,13,0.0,0.0,0.0,,3,4,6,0.0,0.0,109956.3,0.0,134669.14,0.0,,
2010,1110105000,48,0,0,N,Torneos Buenos Aires la Provincia,TBP,6,0.0,0.0,0.0,,3,4,5,0.0,0.0,0.0,0.0,1625.0,0.0,,
2010,1110115000,60,0,0,N,Modernizacion del Estado,Modernizacion,22,0.0,0.0,0.0,,1,3,0,0.0,0.0,163299.65,0.0,144948.29,0.0,,
2010,1110115000,61,0,0,N,Cooperacion Institucional,Cooperacion,22,0.0,0.0,0.0,,1,3,0,0.0,0.0,141196.11,0.0,393071.42,0.0,,
2010,1110104000,62,0,0,N,Mejora de la Infraestructura Sanitaria,Inf. Hosp.,5,0.0,0.0,0.0,,3,1,0,0.0,0.0,386119.0,0.0,497279.01,0.0,,
2010,1110103000,51,62,0,N,Mejoramiento Infraestructura,Mejoramiento Infr.,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,242937.17,0.0,119306.18,0.0,,
2010,1110103000,51,63,0,N,Planta de Clasificación de Residuos,Planta Residuos,3,0.0,0.0,0.0,,4,4,0,0.0,0.0,159644.71,0.0,188571.62,0.0,,
2010,1110103000,51,99,0,N,Acceso Alto Nivel a General Madariaga,Acceso Alto Nivel,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,0.0,0.0,1557491.53,0.0,,
2010,1110104000,63,0,0,N,Madariaga Libre de Humo,Madariaga Libre de Humo,5,0.0,0.0,0.0,,3,1,0,0.0,0.0,910.0,0.0,14941.22,0.0,,
2010,1110103000,51,89,0,N,Paseo del Bicentenario,Paseo del Bicentenario,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,417441.11,0.0,390848.91,0.0,,
2010,1110103000,46,0,0,N,Mejoramiento de Infraestructura y vias de comunicacion,Mej. Vias Comunicacion,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,951384.27,0.0,987904.81,0.0,,
2010,1110106000,50,0,0,N,Programa Envion,Programa Envion,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,
2011,1110200000,1,0,0,N,Legislación Municipal,Legislación Municipal,8,0.0,0.0,0.0,,1,1,0,1067707.14,0.0,24476.18,0.0,754333.47,0.0,,
2011,1110101000,1,0,0,N,Fijación de Objetivos de Política Gubernamental,Política Gubernamental,1,0.0,0.0,0.0,,1,3,0,806210.68,0.0,21048.96,0.0,1162129.68,0.0,,
2011,1110104000,16,0,0,N,Atención Médica Primaria y Asistencial,Hospital,5,0.0,0.0,0.0,,3,1,0,12758686.24,0.0,4650285.06,0.0,20066544.69,0.0,,
2011,1110104000,17,0,0,N,Servicios de Control Bromatológico y zoonosis,Bromatologia,11,0.0,0.0,0.0,,3,1,0,365270.77,0.0,51667.77,0.0,501654.0,0.0,,
2011,1110103000,1,0,0,N,Conducción y Administración de la Secretaria de Obras y Servicios Públicos,Conducción,3,0.0,0.0,0.0,,3,9,1,255459.52,0.0,36931.5,0.0,313026.93,0.0,,
2011,1110103000,18,0,0,N,Servicios Urbanos en General,Servicios Generales,3,0.0,0.0,0.0,,3,9,1,3184184.72,0.0,954287.8,0.0,3340623.26,0.0,,
2011,1110103000,19,0,0,N,Servicios de Alumbrado Público,Alumbrado,3,0.0,0.0,0.0,,3,9,2,732000.0,0.0,0.0,0.0,1308061.62,0.0,,
2011,1110103000,20,0,0,N,Servicios de Cementerio,Servicios de Cementerio,3,0.0,0.0,0.0,,3,9,4,256009.96,0.0,12904.66,0.0,250443.91,0.0,,
2011,1110103000,21,0,0,N,Recolección y Disposición Final de Residuos,Residuos,3,0.0,0.0,0.0,,3,9,3,411388.08,0.0,8160.0,0.0,403747.89,0.0,,
2011,1110103000,22,0,0,N,Servicios de Barrido,Servicios de Barrido,3,0.0,0.0,0.0,,3,9,3,733716.96,0.0,36900.0,0.0,522853.52,0.0,,
2011,1110111000,23,0,0,N,Conservación y Mejorado de Caminos Rurales,Conservación de Caminos,3,0.0,0.0,0.0,,4,3,0,1704575.4,0.0,1981359.22,0.0,2526942.95,0.0,,
2011,1110106000,24,0,0,N,Desarrollo Social,Desarrollo Social,7,0.0,0.0,0.0,,3,2,0,1372448.63,0.0,1260138.59,0.0,1870455.01,0.0,,
2011,1110106000,25,0,0,N,Desarrollo Infantil,Desarrollo Infanitl,7,0.0,0.0,0.0,,3,2,0,443784.29,0.0,36949.89,0.0,564224.12,0.0,,
2011,1110105000,27,0,0,N,Fomento de la Cultura y la Educación,Cultura,6,0.0,0.0,0.0,,3,4,5,1152693.58,0.0,524116.09,0.0,1567035.04,0.0,,
2011,1110109000,28,0,0,N,Promoción del Deporte,Promoción del Deporte,13,0.0,0.0,0.0,,3,4,6,576149.88,0.0,382966.61,0.0,1011684.44,0.0,,
2011,1110108000,29,0,0,N,Estimulación Para el Desarrollo de la Producción y el empleo,Producción,14,0.0,0.0,0.0,,4,5,0,438477.92,0.0,478447.91,0.0,1009615.23,0.0,,
2011,1110107000,92,0,0,N,Deuda Consolidada,Deuda Consolidada,2,0.0,0.0,0.0,,5,1,0,150000.0,0.0,0.0,0.0,102724.91,14447.5,,
2011,1110107000,93,0,0,N,Deuda Flotante,Deuda Flotante,2,0.0,0.0,0.0,,5,1,0,2700000.0,0.0,0.0,0.0,3256244.42,3216066.92,,
2011,1110107000,94,0,0,N,Intereses de la Deuda,Intereses de la Deuda,2,0.0,0.0,0.0,,5,1,0,40000.0,0.0,0.0,0.0,10603.21,2130.0,,
2011,1110110000,30,0,0,N,Fomento y Promoción del Turismo,Promoción del Turismo,12,0.0,0.0,0.0,,4,7,0,272660.73,0.0,98734.9,0.0,323063.81,0.0,,
2011,1110103000,51,78,0,N,Mejoramiento de Caminos Rurales,Mej. de Cam. Rurales,3,0.0,0.0,0.0,,4,2,0,741438.0,0.0,82576.0,0.0,802735.83,0.0,,
2011,1110107000,91,0,0,N,Devolución de Tributos,Devolución de Tributos,2,0.0,0.0,0.0,99998,5,1,0,4000.0,0.0,0.0,0.0,1792.83,0.0,,
2011,1110103000,51,79,0,N,Mejoramiento de Calles,Mejoramiento de Calles,3,0.0,0.0,0.0,,3,9,1,125000.0,0.0,5418.4,0.0,84331.68,0.0,,
2011,1110103000,51,0,0,S,PLAN DE OBRAS MUNICIPALES,PLAN DE OBRAS MUNICIPALES,3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
2011,1110103000,51,83,0,N,Repavimentacion y Bacheo de Calles,Repavimentacion y Bacheo,3,0.0,0.0,0.0,,3,9,1,92650.0,0.0,53280.0,0.0,0.0,0.0,,
2011,1110103000,51,84,0,N,Plan de Iluminación,Plan de Iluminación,3,0.0,0.0,0.0,,3,9,1,200000.0,0.0,0.0,0.0,0.0,0.0,,
2011,1110103000,51,85,0,N,"Remodelación, Iluminación y construccion de Nichos en el Cementerio",Remodelación Cementerio,3,0.0,0.0,0.0,,3,9,4,140000.0,0.0,320961.61,0.0,318099.3,0.0,,
2011,1110102000,1,0,0,N,Conducción Superior,Conducción Superior,2,0.0,0.0,0.0,,1,3,0,1765242.42,0.0,1224623.96,0.0,3055247.77,0.0,,
2011,1110103000,51,80,0,N,"Mejoramiento de Infraestructura, Sanitaria y Redes de Servicios Publicos",Mejoramiento Infraestruct,3,0.0,0.0,0.0,,3,9,1,316516.13,0.0,1659968.73,0.0,1240659.32,0.0,,
2011,1110113000,42,0,0,N,Protección Ciudadana,Seguridad,20,0.0,0.0,0.0,,2,1,0,1225517.07,0.0,3345854.75,0.0,2950555.73,0.0,,
2011,1110112000,1,0,0,N,Administración Financiera,Administración Financiera,19,0.0,0.0,0.0,,1,6,0,1600912.46,0.0,586071.56,0.0,2225184.56,0.0,,
2011,1110103000,51,54,0,N,Señalización de calles y espacios publicos,Señalización de calles,3,0.0,0.0,0.0,,3,9,1,238500.0,0.0,0.0,0.0,0.0,0.0,,
2011,1110103000,51,55,0,N,Remodelación Acceso por Martinez Guerrero,Rem. y Ens. M. Guerrero,3,0.0,0.0,0.0,,3,9,1,120000.0,0.0,856977.66,0.0,768233.12,0.0,,
2011,1110103000,51,57,0,N,"Acondicionamiento de la Escuela de Bellas Artes, Casa de la Cultura y Museos",Acondic. Esc. B.A.,3,0.0,0.0,0.0,,3,4,5,90000.0,0.0,148413.94,0.0,118348.84,0.0,,
2011,1110109000,46,0,0,N,Promocion de la Tercera Edad,Tercera Edad,13,0.0,0.0,0.0,,3,4,6,145146.84,0.0,0.0,0.0,84448.39,0.0,,
2011,1110113000,43,0,0,N,Atención de Policia Comunal,Atención Policia Comunal,20,0.0,0.0,0.0,,2,1,0,281000.0,0.0,353574.56,0.0,408816.57,0.0,,
2011,1110103000,51,59,0,N,Nuevos Espacios Públicos,Nuevos Espacios Públicos,3,0.0,0.0,0.0,,3,9,1,250000.0,0.0,275000.0,0.0,199525.0,0.0,,
2011,1110114000,1,0,0,N,Planeamiento Estratégico y Gestión de la Delegación,Planeam. de la Delegación,21,0.0,0.0,0.0,,1,3,0,214471.36,0.0,46634.05,0.0,205653.54,0.0,,
2011,1110115000,1,0,0,N,Coordinación General y Modernizacion del estado,Coordinación General,22,0.0,0.0,0.0,,1,3,0,535839.64,0.0,881287.38,0.0,1102267.09,0.0,,
2011,1110103000,51,60,0,N,Internet Social,Internet Social,3,0.0,0.0,0.0,,3,2,0,120000.0,0.0,92721.98,0.0,123228.01,0.0,,
2011,1110113000,47,0,0,N,Apoyo a Bomberos Voluntarios,Apoyo a Bomberos,20,0.0,0.0,0.0,,2,1,0,60000.0,0.0,0.0,0.0,60017.29,0.0,,
2011,1110103000,26,0,0,N,Servicios de Mantenimiento de Espacios Verdes y Arbolado,Espacios Verdes y arbolad,3,0.0,0.0,0.0,,3,9,1,928590.14,0.0,151702.77,0.0,940214.42,0.0,,
2011,1110103000,45,0,0,N,Saneamiento Ambiental y Gestión de Residuos Sólidos,Saneamiento Ambiental,3,0.0,0.0,0.0,,4,4,0,769117.48,0.0,316643.93,0.0,520534.8,0.0,,
2011,1110113000,31,0,0,N,Defensa Civil,Defensa Civil,20,0.0,0.0,0.0,,2,1,0,43420.0,0.0,0.0,0.0,28440.36,0.0,,
2011,1110113000,32,0,0,N,Ordenamiento y Control de la Circulacion en la via publica,Ord. Via Publica,20,0.0,0.0,0.0,,2,1,0,293816.72,0.0,30178.98,0.0,461107.2,0.0,,
2011,1110112000,33,0,0,N,Inspeccion de Comercios y Expedicion de Carnet de Conductor,Inspeccion de Comercios,19,0.0,0.0,0.0,,3,9,9,422245.7,0.0,13420.63,0.0,279593.43,0.0,,
2011,1110102000,33,0,0,N,Promocion de la Juventud,Promocion de la Juventud,2,0.0,0.0,0.0,,3,2,0,55260.0,0.0,1725.0,0.0,30044.62,0.0,,
2011,1110108000,44,0,0,N,Fomento de la Producción Porcina,Fomento Prod. Porcina,14,0.0,0.0,0.0,,4,7,0,0.0,0.0,1666439.32,0.0,393258.43,0.0,,
2010,1110108000,44,0,0,N,Fomento de la Producción Porcina,Fomento Produccion Porcin,14,0.0,0.0,0.0,,4,5,0,0.0,0.0,90000.0,0.0,45000.0,0.0,,
2011,1110103000,51,58,0,N,Salón de Usos Múltiples y Sala de Primeros Auxilios de Macedo,SUM Macedo,3,0.0,0.0,0.0,,3,9,1,324438.87,0.0,187307.97,0.0,45859.97,0.0,,
2011,1110103000,51,88,0,N,Sendas Peatonales,Sendas Peatoneles,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,0.0,0.0,0.0,0.0,,
2011,1110103000,51,77,0,N,Extensión Red de Agua Corriente Barrio Belgrano,Agua Cte. Bo. Belgrano,3,0.0,0.0,0.0,,3,8,0,330000.0,0.0,489432.59,0.0,480099.39,0.0,,
2011,1110104000,62,0,0,N,Mejora de la Infraestructura Sanitaria,Inf. Hosp.,5,0.0,0.0,0.0,,3,1,0,0.0,0.0,1157121.23,0.0,1271330.18,0.0,,
2011,1110106000,42,0,0,N,Fortalecimiento Programas Sociales,Fortal. Prog. Sociales,7,0.0,0.0,0.0,,3,2,0,249251.0,0.0,98186.2,0.0,134128.3,0.0,,
2011,1110103000,51,63,0,N,Planta de Clasificación de Residuos,Planta Residuos,3,0.0,0.0,0.0,,4,4,0,150000.0,0.0,411204.82,0.0,360019.76,0.0,,
2011,1110103000,51,81,0,N,Cordon Cuneta Barrio Belgrano,Cordon Cuneta Bo.Belgrano,3,0.0,0.0,0.0,,3,9,1,100000.0,0.0,0.0,0.0,0.0,0.0,,
2011,1110103000,51,82,0,N,Cordon Cuneta Barrio San Martin,Cordon Cun.Bo.San Martin,3,0.0,0.0,0.0,,3,9,1,100000.0,0.0,0.0,0.0,0.0,0.0,,
2011,1110103000,51,86,0,N,Cordon Cuneta Barrio Quintanilla,Cordon Cuneta Bo. Quintan,3,0.0,0.0,0.0,,3,9,1,100000.0,0.0,327520.0,0.0,317427.37,0.0,,
2011,1110103000,51,87,0,N,Cordon Cuneta Barrio Norte,Cordon Cuneta B.Norte,3,0.0,0.0,0.0,,3,9,1,100000.0,0.0,33742.17,0.0,33742.17,0.0,,
2011,1110103000,51,61,0,N,Unidad Sanitaria Barrio Belgrano,Un. Sanit. Bo. Belg,3,0.0,0.0,0.0,,3,1,0,0.0,0.0,176697.87,0.0,270007.25,0.0,,
2011,1110103000,51,89,0,N,Paseo Bicentenario,Paseo Bicentenario,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,2235754.87,0.0,2226941.23,0.0,,
2011,1110103000,51,76,0,N,Pavimentación Urbana,Pav. Urbana,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,4706906.65,0.0,4618102.53,0.0,,
2011,1110103000,51,75,0,N,Acceso Alto Nivel A Madariaga,Alto Nivel,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,0.0,0.0,1665222.16,0.0,,
2011,1110103000,51,74,0,N,Construcción Vivienda Social,Cons. Vivienda Social,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,1314671.88,0.0,2303981.38,0.0,,
2011,1110103000,51,73,0,N,Mejoramiento Infraestructura y Vias de Comunicacion,Mejoramiento Infraestruct,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,188510.37,0.0,279850.29,0.0,,
2014,1110112000,1,0,0,N,Administración Financiera,Administración Financiera,19,0.0,0.0,0.0,,1,6,0,4786706.65,0.0,867843.23,0.0,5819685.32,0.0,,
2014,1110109000,46,0,0,N,Promocion de la Tercera Edad,Tercera Edad,13,0.0,0.0,0.0,,3,4,6,0.0,0.0,0.0,0.0,185734.01,0.0,,
2014,1110113000,43,0,0,N,Atención de Policia Comunal,Atención Policia Comunal,20,0.0,0.0,0.0,,2,1,0,0.0,0.0,943411.62,0.0,933401.12,0.0,,
2014,1110114000,1,0,0,N,Planeamiento Estratégico y Gestión de la Delegación,Planeam. de la Delegación,21,0.0,0.0,0.0,,1,3,0,391703.13,0.0,81922.39,0.0,640831.7,0.0,,
2014,1110115000,1,0,0,N,Coordinación General y Modernizacion del estado,Coordinación General,22,0.0,0.0,0.0,,1,3,0,375158.79,0.0,29612.5,0.0,403439.03,0.0,,
2014,1110113000,47,0,0,N,Apoyo a Bomberos Voluntarios,Apoyo a Bomberos,20,0.0,0.0,0.0,,2,1,0,340000.0,0.0,0.0,0.0,237382.19,0.0,,
2014,1110103000,26,0,0,N,Servicios de Mantenimiento de Espacios Verdes y Arbolado,Espacios Verdes y arbolad,3,0.0,0.0,0.0,,3,9,1,2117070.28,0.0,527213.26,0.0,2166141.9,0.0,,
2014,1110103000,45,0,0,N,Saneamiento Ambiental y Gestión de Residuos Sólidos,Saneamiento Ambiental,3,0.0,0.0,0.0,,4,4,0,138409.74,0.0,276363.45,0.0,612565.69,0.0,,
2014,1110113000,31,0,0,N,Defensa Civil,Defensa Civil,20,0.0,0.0,0.0,,3,4,1,41127.2,0.0,1958.0,0.0,141349.87,0.0,,
2014,1110113000,32,0,0,N,Ordenamiento y Control de la Circulacion en la via publica,Ord. Via Publica,20,0.0,0.0,0.0,,2,1,0,704691.83,0.0,334992.8,0.0,1872856.3,0.0,,
2014,1110112000,33,0,0,N,Inspeccion de Comercios y Expedicion de Carnet de Conductor,Inspeccion de Comercios,19,0.0,0.0,0.0,,3,9,9,832558.99,0.0,10387.5,0.0,539988.99,0.0,,
2014,1110102000,33,0,0,N,Promocion de la Juventud,Promocion de la Juventud,2,0.0,0.0,0.0,,3,4,3,113053.24,0.0,11846.9,0.0,149232.35,0.0,,
2014,1110103000,51,82,0,N,Obras Presupuesto Participativo Barrio Quintanilla,Obras Barrio Quintanilla,3,0.0,0.0,0.0,,3,9,1,240000.0,0.0,43844.32,0.0,43700.97,0.0,,
2014,1110106000,42,0,0,N,Fortalecimiento Programas Sociales,Fortal. Prog. Sociales,7,0.0,0.0,0.0,,3,2,0,211500.0,0.0,413118.38,0.0,226897.33,0.0,,
