EJERCICIO,COD_INGRESO,ORDEN,PORCENTAJE,TIPO_INGRESO,TIPO,CLASE,CONCEPTO,SUBCONCEPTO,CODIGO_AXT,JURISDICCION,CUENTA
2020,73,1,100.0,P,12,2,5,0,,1110112000,111210101
2020,74,1,100.0,P,12,1,2,0,,1110112000,111210101
2020,75,1,100.0,P,12,2,13,0,,1110112000,111210101
2020,76,1,100.0,E,,,,,71999,,111210101
2020,77,1,100.0,P,12,1,14,0,,1110112000,111210101
2020,78,1,100.0,P,12,9,2,0,,1110112000,111210101
2020,79,1,100.0,P,12,2,5,0,,1110112000,111210101
2020,92,1,100.0,P,11,4,4,0,,1110112000,111210101
2020,85,1,100.0,P,17,5,1,2,,1110112000,111210101
2020,91,1,100.0,P,11,4,5,0,,1110112000,111210113
2020,265,1,100.0,P,12,1,31,0,,1110112000,111221500
2020,266,1,100.0,P,12,1,1,3,,1110112000,111220400
2021,268,1,100.0,P,12,1,34,0,,1110112000,111222000
2021,80,1,100.0,P,12,1,5,1,,1110112000,111210101
2021,81,1,100.0,P,12,1,5,2,,1110112000,111210101
2021,82,1,25.0,P,12,1,3,1,,1110112000,111210101
2021,82,2,75.0,P,12,1,3,3,,1110112000,111220900
2021,83,1,25.0,P,12,1,3,2,,1110112000,111210101
2021,83,2,75.0,P,12,1,3,4,,1110112000,111220900
2021,84,1,85.0,P,12,1,25,1,,1110112000,111210101
2021,84,2,15.0,P,12,1,25,2,,1110112000,111210101
2021,86,1,100.0,P,12,1,3,2,,1110112000,111210101
2021,87,1,100.0,P,12,1,15,0,,1110112000,111210101
2021,13,1,100.0,P,12,2,10,2,,1110112000,111210101
2021,1,1,100.0,E,,,,,71013,,111210101
2021,3,1,100.0,P,12,2,11,0,,1110112000,111210101
2021,4,1,100.0,P,12,1,17,4,,1110112000,111210101
2021,5,1,100.0,P,12,1,17,11,,1110112000,111210101
2021,6,1,100.0,P,12,1,17,5,,1110112000,111210101
2021,7,1,100.0,P,12,1,17,6,,1110112000,111210101
2021,8,1,100.0,P,12,1,17,7,,1110112000,111210101
2021,9,1,100.0,P,12,1,17,10,,1110112000,111210101
2021,10,1,100.0,P,12,1,17,8,,1110112000,111210101
2021,11,1,100.0,P,12,1,17,3,,1110112000,111210101
2021,12,1,100.0,P,12,1,17,9,,1110112000,111210101
2021,14,1,100.0,P,12,6,2,0,,1110112000,111210101
2021,94,1,100.0,P,33,1,2,0,,1110112000,111210101
2021,97,1,100.0,P,33,1,1,0,,1110112000,111210101
2021,216,1,100.0,P,16,2,3,0,,1110112000,111210101
2021,220,1,100.0,P,14,1,1,0,,1110112000,111210101
2021,247,2,10.0,E,,,,,71999,,111221000
2021,267,1,100.0,P,12,1,19,3,,1110112000,111210127
2021,226,1,100.0,P,17,2,1,2,,1110112000,111210101
2021,229,1,100.0,P,17,5,1,26,,1110112000,111210101
2021,232,1,100.0,P,12,6,8,0,,1110112000,111210101
2021,233,1,100.0,P,12,9,4,0,,1110112000,111210101
2021,225,1,100.0,P,12,9,3,0,,1110112000,111210101
2021,234,1,100.0,P,12,1,1,2,,1110112000,111210101
2021,235,1,100.0,E,,,,,72007,,111210101
2021,236,1,50.0,P,12,9,2,0,,1110112000,111210101
2021,236,2,50.0,E,,,,,72002,,111210101
2021,237,1,100.0,P,12,1,1,1,,1110112000,111210101
2021,238,1,100.0,P,12,2,8,0,,1110112000,111210101
2021,239,1,100.0,P,17,5,1,20,,1110112000,111210107
2021,16,1,100.0,P,12,1,3,3,,1110112000,111210101
2021,240,1,65.21,P,12,1,3,3,,1110112000,111210101
2021,240,2,21.74,P,12,1,3,1,,1110112000,111210101
2021,240,3,11.09,P,12,1,25,1,,1110112000,111210101
2021,240,4,1.96,P,12,1,25,2,,1110112000,111210101
2021,241,1,100.0,P,12,1,5,1,,1110112000,111210101
2021,242,1,86.96,P,12,1,1,1,,1110112000,111210101
2021,242,2,11.09,P,12,1,25,1,,1110112000,111210101
2021,242,3,1.95,P,12,1,25,2,,1110112000,111210101
2021,43,2,45.0,E,,,,,71012,,111221000
2021,243,1,100.0,P,12,6,1,0,,1110112000,111210101
2021,244,1,100.0,P,14,1,1,0,,1110112000,111210101
2021,17,1,100.0,P,11,4,6,0,,1110112000,111210113
2021,245,1,100.0,P,11,4,6,0,,1110112000,111210113
2021,246,1,100.0,P,17,5,1,21,,1110112000,111210101
2021,247,1,90.0,P,12,1,28,0,,1110112000,111210101
2021,248,1,100.0,P,12,9,5,0,,1110112000,111210101
2021,88,1,52.0,P,12,1,26,0,,1110112000,111210101
2021,88,2,48.0,E,,,,,71017,,111210101
2021,99,1,52.0,P,12,1,27,0,,1110112000,111210101
2021,99,2,48.0,E,,,,,71017,,111210101
2021,249,1,100.0,P,33,1,3,0,,1110112000,111210101
2021,250,1,100.0,P,12,1,29,0,,1110112000,111210101
2021,251,1,100.0,E,,,,,71018,,111210101
2021,252,1,100.0,P,12,6,9,0,,1110112000,111210101
2021,253,1,100.0,P,11,4,7,0,,1110112000,111210101
2021,254,1,100.0,P,12,6,1,0,,1110112000,111210101
2021,255,1,55.0,P,12,6,2,0,,1110112000,111210101
2021,255,2,45.0,E,,,,,71012,,111221000
2021,256,1,65.21,P,12,1,3,3,,1110112000,111210101
2021,256,2,21.74,P,12,1,3,1,,1110112000,111210101
2021,256,3,11.09,P,12,1,25,1,,1110112000,111210101
2021,256,4,1.96,P,12,1,25,1,,1110112000,111210101
2021,257,1,100.0,P,12,1,5,1,,1110112000,111210101
2021,258,1,86.96,P,12,1,1,1,,1110112000,111210101
2021,258,2,11.09,P,12,1,25,2,,1110112000,111210101
2021,258,3,1.95,P,12,1,25,2,,1110112000,111210101
2021,259,1,100.0,P,12,2,10,1,,1110112000,111210101
2021,260,1,100.0,P,12,2,10,2,,1110112000,111210101
2021,261,1,100.0,P,12,2,8,0,,1110112000,111210101
2021,262,1,100.0,P,11,4,8,0,,1110112000,111210113
2021,263,1,100.0,P,12,6,1,0,,1110112000,111210114
2021,264,1,100.0,E,,,,,71019,,111220805
2021,213,1,100.0,P,11,4,1,0,,1110112000,111210113
2021,214,1,100.0,P,11,4,3,1,,1110112000,111210114
2021,215,1,100.0,P,11,4,3,4,,1110112000,111210115
2021,217,1,100.0,P,17,5,1,4,,1110112000,111220100
2021,218,1,100.0,P,11,4,3,2,,1110112000,111220400
2021,219,1,100.0,P,11,9,1,0,,1110112000,111210113
2021,221,1,100.0,P,17,5,1,16,,1110112000,111220100
2021,222,1,100.0,P,17,5,1,5,,1110112000,111220100
2021,223,1,100.0,P,17,5,1,13,,1110112000,111220100
2021,227,1,100.0,P,17,5,1,11,,1110112000,111220100
2021,228,1,100.0,P,17,5,1,12,,1110112000,111220100
2021,224,1,100.0,P,17,5,1,14,,1110112000,111220700
2021,230,1,100.0,P,17,5,1,15,,1110112000,111220100
2021,231,1,100.0,P,17,5,1,6,,1110112000,111220100
2021,98,1,100.0,P,12,2,3,0,,1110112000,111210129
2021,32,1,100.0,P,17,5,1,16,,1110112000,111220100
2021,33,1,50.0,P,12,6,1,0,,1110112000,111210101
2021,33,2,10.0,E,,,,,71005,,111210111
2021,33,3,20.0,E,,,,,71006,,111210111
2021,33,4,5.0,E,,,,,71008,,111210111
2021,33,5,15.0,E,,,,,71007,,111210111
2021,34,1,100.0,P,12,6,1,0,,1110112000,111210101
2021,96,3,60.0,P,12,6,5,0,,1110112000,111210127
2021,95,1,100.0,P,12,6,5,0,,1110112000,111210112
2021,90,1,100.0,E,,,,,71999,,111210122
2021,89,1,100.0,P,17,5,1,18,,1110112000,111220100
2021,93,1,100.0,P,37,5,2,1,,1110112000,111210113
2021,15,1,100.0,P,12,2,10,3,,1110112000,111210123
2021,35,1,100.0,P,17,5,1,19,,1110112000,111220100
2021,36,1,100.0,P,17,5,1,8,,1110112000,111220100
2021,37,1,80.0,P,12,1,6,0,,1110112000,111210124
2021,38,1,100.0,P,12,1,6,0,,1110112000,111210124
2021,96,2,40.0,E,,,,,71011,,111221000
2021,39,1,100.0,P,11,9,2,0,,1110112000,111210101
2021,40,1,100.0,P,12,2,3,0,,1110112000,111210101
2021,41,1,100.0,P,12,2,2,0,,1110114000,111210101
2021,43,1,55.0,P,12,1,19,2,,1110112000,111210101
2021,42,1,100.0,P,17,5,1,1,,1110112000,111210101
2021,44,1,100.0,P,12,9,3,0,,1110112000,111210101
2021,45,1,100.0,P,12,1,9,0,,1110112000,111210101
2021,46,1,100.0,P,12,9,2,0,,1110112000,111210101
2021,47,1,100.0,P,12,1,14,0,,1110112000,111210101
2021,49,1,100.0,P,12,1,17,2,,1110112000,111210101
2021,37,2,20.0,E,,,,,71015,,111210101
2021,48,1,100.0,P,12,1,20,0,,1110112000,111210101
2021,50,1,100.0,P,12,1,16,0,,1110112000,111210101
2021,51,1,75.0,P,12,1,21,0,,1110112000,111210101
2021,51,2,25.0,E,,,,,73021,,111210115
2021,52,1,50.0,P,12,1,16,0,,1110112000,111210101
2021,52,2,50.0,E,,,,,71010,,111210101
2021,53,1,100.0,P,12,1,19,3,,1110112000,111210101
2021,54,1,100.0,P,12,2,1,0,,1110112000,111210101
2021,55,1,100.0,P,12,2,12,0,,1110112000,111210101
2021,56,1,100.0,E,,,,,73003,,111210101
2021,57,1,100.0,P,12,6,6,0,,1110112000,111210101
2021,58,1,100.0,P,17,5,1,19,,1110112000,111220100
2021,59,1,100.0,P,12,2,11,0,,1110112000,111210101
2021,60,1,100.0,P,12,2,5,0,,1110112000,111210101
2021,61,1,100.0,P,12,1,17,1,,1110112000,111210107
2021,62,1,100.0,P,12,2,5,0,,1110112000,111210101
2021,64,1,100.0,P,12,1,1,4,,1110112000,111210101
2021,65,1,100.0,P,12,1,19,1,,1110112000,111220100
2021,63,1,100.0,P,12,6,9,0,,1110112000,111210101
2021,66,1,50.0,P,12,6,1,0,,1110112000,111210101
2021,66,2,50.0,E,,,,,71008,,111210111
2021,67,1,100.0,E,,,,,71005,,111210111
2021,68,1,100.0,P,12,1,4,0,,1110112000,111210101
2021,69,1,100.0,P,12,9,2,0,,1110112000,111210101
2021,70,1,100.0,P,11,4,2,0,,1110112000,111210101
2021,71,1,100.0,P,12,1,17,3,,1110112000,111210101
2021,72,1,100.0,E,,,,,74018,,111210124
2021,2,1,100.0,P,12,2,10,1,,1110112000,111210101
2021,73,1,100.0,P,12,2,5,0,,1110112000,111210101
2021,74,1,100.0,P,12,1,2,0,,1110112000,111210101
2021,75,1,100.0,P,12,2,13,0,,1110112000,111210101
2021,76,1,100.0,E,,,,,71999,,111210101
2021,77,1,100.0,P,12,1,14,0,,1110112000,111210101
2021,78,1,100.0,P,12,9,2,0,,1110112000,111210101
2021,79,1,100.0,P,12,2,5,0,,1110112000,111210101
2021,92,1,100.0,P,11,4,4,0,,1110112000,111210101
2021,85,1,100.0,P,17,5,1,2,,1110112000,111210101
2021,91,1,100.0,P,11,4,5,0,,1110112000,111210113
2021,265,1,100.0,P,12,1,31,0,,1110112000,111221500
2021,266,1,100.0,P,12,1,1,3,,1110112000,111220400
2021,269,1,100.0,P,12,1,37,0,,1110112000,111220900
2021,270,1,100.0,E,,,,,73023,,111221000
2021,271,1,100.0,E,,,,,73024,,111221000
2022,268,1,100.0,P,12,1,34,0,,1110112000,111222000
2022,80,1,100.0,P,12,1,5,1,,1110112000,111210101
2022,81,1,100.0,P,12,1,5,2,,1110112000,111210101
2022,82,1,25.0,P,12,1,3,1,,1110112000,111210101
2022,82,2,75.0,P,12,1,3,3,,1110112000,111220900
2022,83,1,25.0,P,12,1,3,2,,1110112000,111210101
2022,83,2,75.0,P,12,1,3,4,,1110112000,111220900
2022,84,1,85.0,P,12,1,25,1,,1110112000,111210101
2022,84,2,15.0,P,12,1,25,2,,1110112000,111210101
2022,86,1,100.0,P,12,1,3,2,,1110112000,111210101
2022,87,1,100.0,P,12,1,15,0,,1110112000,111210101
2022,13,1,100.0,P,12,2,10,2,,1110112000,111210101
2022,1,1,100.0,E,,,,,71013,,111210101
2022,3,1,100.0,P,12,2,11,0,,1110112000,111210101
2022,4,1,100.0,P,12,1,17,4,,1110112000,111210101
2022,5,1,100.0,P,12,1,17,11,,1110112000,111210101
2022,6,1,100.0,P,12,1,17,5,,1110112000,111210101
2022,7,1,100.0,P,12,1,17,6,,1110112000,111210101
2022,8,1,100.0,P,12,1,17,7,,1110112000,111210101
2022,9,1,100.0,P,12,1,17,10,,1110112000,111210101
2022,10,1,100.0,P,12,1,17,8,,1110112000,111210101
2022,11,1,100.0,P,12,1,17,3,,1110112000,111210101
2022,12,1,100.0,P,12,1,17,9,,1110112000,111210101
2022,14,1,100.0,P,12,6,2,0,,1110112000,111210101
2022,94,1,100.0,P,33,1,2,0,,1110112000,111210101
2022,97,1,100.0,P,33,1,1,0,,1110112000,111210101
2022,216,1,100.0,P,16,2,3,0,,1110112000,111210101
2022,220,1,100.0,P,14,1,1,0,,1110112000,111210101
2022,247,2,10.0,E,,,,,71999,,111221000
2022,267,1,100.0,P,12,1,19,3,,1110112000,111210127
2022,226,1,100.0,P,17,2,1,2,,1110112000,111210101
2022,229,1,100.0,P,17,5,1,26,,1110112000,111210101
2022,232,1,100.0,P,12,6,8,0,,1110112000,111210101
2022,233,1,100.0,P,12,9,4,0,,1110112000,111210101
2022,225,1,100.0,P,12,9,3,0,,1110112000,111210101
2022,234,1,100.0,P,12,1,1,2,,1110112000,111210101
2022,235,1,100.0,E,,,,,72007,,111210101
2022,236,1,50.0,P,12,9,2,0,,1110112000,111210101
2022,236,2,50.0,E,,,,,72002,,111210101
2022,237,1,100.0,P,12,1,1,1,,1110112000,111210101
2022,238,1,100.0,P,12,2,8,0,,1110112000,111210101
2022,239,1,100.0,P,17,5,1,20,,1110112000,111210107
2022,16,1,100.0,P,12,1,3,3,,1110112000,111210101
2022,240,1,65.21,P,12,1,3,3,,1110112000,111210101
2022,240,2,21.74,P,12,1,3,1,,1110112000,111210101
2022,240,3,11.09,P,12,1,25,1,,1110112000,111210101
2022,240,4,1.96,P,12,1,25,2,,1110112000,111210101
2022,241,1,100.0,P,12,1,5,1,,1110112000,111210101
2022,242,1,86.96,P,12,1,1,1,,1110112000,111210101
2022,242,2,11.09,P,12,1,25,1,,1110112000,111210101
2022,242,3,1.95,P,12,1,25,2,,1110112000,111210101
2022,43,2,45.0,E,,,,,71012,,111221000
2022,243,1,100.0,P,12,6,1,0,,1110112000,111210101
2022,244,1,100.0,P,14,1,1,0,,1110112000,111210101
2022,17,1,100.0,P,11,4,6,0,,1110112000,111210113
2022,245,1,100.0,P,11,4,6,0,,1110112000,111210113
2022,246,1,100.0,P,17,5,1,21,,1110112000,111210101
2022,247,1,90.0,P,12,1,28,0,,1110112000,111210101
2022,248,1,100.0,P,12,9,5,0,,1110112000,111210101
2022,88,1,52.0,P,12,1,26,0,,1110112000,111210101
2022,88,2,48.0,E,,,,,71017,,111210101
2022,99,1,52.0,P,12,1,27,0,,1110112000,111210101
2022,99,2,48.0,E,,,,,71017,,111210101
2022,249,1,100.0,P,33,1,3,0,,1110112000,111210101
2022,250,1,100.0,P,12,1,29,0,,1110112000,111210101
2022,251,1,100.0,E,,,,,71018,,111210101
2022,252,1,100.0,P,12,6,9,0,,1110112000,111210101
2022,253,1,100.0,P,11,4,7,0,,1110112000,111210101
2022,254,1,100.0,P,12,6,1,0,,1110112000,111210101
2022,255,1,55.0,P,12,6,2,0,,1110112000,111210101
2022,255,2,45.0,E,,,,,71012,,111221000
2022,256,1,65.21,P,12,1,3,3,,1110112000,111210101
2022,256,2,21.74,P,12,1,3,1,,1110112000,111210101
2022,256,3,11.09,P,12,1,25,1,,1110112000,111210101
2022,256,4,1.96,P,12,1,25,1,,1110112000,111210101
2022,258,1,86.96,P,12,1,1,1,,1110112000,111210101
2020,268,1,100.0,P,12,1,34,0,,1110112000,111222000
2022,257,1,100.0,P,12,1,5,1,,1110112000,111210101
2022,258,2,11.09,P,12,1,25,2,,1110112000,111210101
2022,258,3,1.95,P,12,1,25,2,,1110112000,111210101
2022,259,1,100.0,P,12,2,10,1,,1110112000,111210101
2022,260,1,100.0,P,12,2,10,2,,1110112000,111210101
2022,261,1,100.0,P,12,2,8,0,,1110112000,111210101
2022,262,1,100.0,P,11,4,8,0,,1110112000,111210113
2022,263,1,100.0,P,12,6,1,0,,1110112000,111210114
2022,264,1,100.0,E,,,,,71019,,111220805
2022,213,1,100.0,P,11,4,1,0,,1110112000,111210113
2022,214,1,100.0,P,11,4,3,1,,1110112000,111210114
2022,215,1,100.0,P,11,4,3,4,,1110112000,111210115
2022,217,1,100.0,P,17,5,1,4,,1110112000,111220100
2022,218,1,100.0,P,11,4,3,2,,1110112000,111220400
2022,219,1,100.0,P,11,9,1,0,,1110112000,111210113
2022,221,1,100.0,P,17,5,1,16,,1110112000,111220100
2022,222,1,100.0,P,17,5,1,5,,1110112000,111220100
2022,223,1,100.0,P,17,5,1,13,,1110112000,111220100
2022,227,1,100.0,P,17,5,1,11,,1110112000,111220100
2022,228,1,100.0,P,17,5,1,12,,1110112000,111220100
2022,224,1,100.0,P,17,5,1,14,,1110112000,111220700
2022,230,1,100.0,P,17,5,1,15,,1110112000,111220100
2022,231,1,100.0,P,17,5,1,6,,1110112000,111220100
2022,98,1,100.0,P,12,2,3,0,,1110112000,111210129
2022,32,1,100.0,P,17,5,1,16,,1110112000,111220100
2022,33,1,50.0,P,12,6,1,0,,1110112000,111210101
2022,33,2,10.0,E,,,,,71005,,111210111
2022,33,3,20.0,E,,,,,71006,,111210111
2022,33,4,5.0,E,,,,,71008,,111210111
2022,33,5,15.0,E,,,,,71007,,111210111
2022,34,1,100.0,P,12,6,1,0,,1110112000,111210101
2022,96,3,60.0,P,12,6,5,0,,1110112000,111210127
2022,95,1,100.0,P,12,6,5,0,,1110112000,111210112
2022,90,1,100.0,E,,,,,71999,,111210122
2022,89,1,100.0,P,17,5,1,18,,1110112000,111220100
2022,93,1,100.0,P,37,5,2,1,,1110112000,111210113
2022,15,1,100.0,P,12,2,10,3,,1110112000,111210123
2022,35,1,100.0,P,17,5,1,19,,1110112000,111220100
2022,36,1,100.0,P,17,5,1,8,,1110112000,111220100
2022,37,1,80.0,P,12,1,6,0,,1110112000,111210124
2022,38,1,100.0,P,12,1,6,0,,1110112000,111210124
2022,96,2,40.0,E,,,,,71011,,111221000
2022,39,1,100.0,P,11,9,2,0,,1110112000,111210101
2022,40,1,100.0,P,12,2,3,0,,1110112000,111210101
2022,41,1,100.0,P,12,2,2,0,,1110114000,111210101
2022,43,1,55.0,P,12,1,19,2,,1110112000,111210101
2022,42,1,100.0,P,17,5,1,1,,1110112000,111210101
2022,44,1,100.0,P,12,9,3,0,,1110112000,111210101
2022,45,1,100.0,P,12,1,9,0,,1110112000,111210101
2022,46,1,100.0,P,12,9,2,0,,1110112000,111210101
2022,47,1,100.0,P,12,1,14,0,,1110112000,111210101
2022,49,1,100.0,P,12,1,17,2,,1110112000,111210101
2022,37,2,20.0,E,,,,,71015,,111210101
2022,48,1,100.0,P,12,1,20,0,,1110112000,111210101
2022,50,1,100.0,P,12,1,16,0,,1110112000,111210101
2022,51,1,75.0,P,12,1,21,0,,1110112000,111210101
2022,51,2,25.0,E,,,,,73021,,111210115
2022,52,1,50.0,P,12,1,16,0,,1110112000,111210101
2022,52,2,50.0,E,,,,,71010,,111210101
2022,53,1,100.0,P,12,1,19,3,,1110112000,111210101
2022,54,1,100.0,P,12,2,1,0,,1110112000,111210101
2022,55,1,100.0,P,12,2,12,0,,1110112000,111210101
2022,56,1,100.0,E,,,,,73003,,111210101
2022,57,1,100.0,P,12,6,6,0,,1110112000,111210101
2022,58,1,100.0,P,17,5,1,19,,1110112000,111220100
2022,59,1,100.0,P,12,2,11,0,,1110112000,111210101
2022,60,1,100.0,P,12,2,5,0,,1110112000,111210101
2022,61,1,100.0,P,12,1,17,1,,1110112000,111210107
2022,62,1,100.0,P,12,2,5,0,,1110112000,111210101
2022,64,1,100.0,P,12,1,1,4,,1110112000,111210101
2022,65,1,100.0,P,12,1,19,1,,1110112000,111220100
2022,63,1,100.0,P,12,6,9,0,,1110112000,111210101
2022,66,1,50.0,P,12,6,1,0,,1110112000,111210101
2022,66,2,50.0,E,,,,,71008,,111210111
2022,67,1,100.0,E,,,,,71005,,111210111
2022,68,1,100.0,P,12,1,4,0,,1110112000,111210101
2022,69,1,100.0,P,12,9,2,0,,1110112000,111210101
2022,70,1,100.0,P,11,4,2,0,,1110112000,111210101
2022,71,1,100.0,P,12,1,17,3,,1110112000,111210101
2022,72,1,100.0,E,,,,,74018,,111210124
2022,2,1,100.0,P,12,2,10,1,,1110112000,111210101
2022,73,1,100.0,P,12,2,5,0,,1110112000,111210101
2022,74,1,100.0,P,12,1,2,0,,1110112000,111210101
2022,75,1,100.0,P,12,2,13,0,,1110112000,111210101
2022,76,1,100.0,E,,,,,71999,,111210101
2022,77,1,100.0,P,12,1,14,0,,1110112000,111210101
2022,78,1,100.0,P,12,9,2,0,,1110112000,111210101
2022,79,1,100.0,P,12,2,5,0,,1110112000,111210101
2022,92,1,100.0,P,11,4,4,0,,1110112000,111210101
2022,85,1,100.0,P,17,5,1,2,,1110112000,111210101
2022,91,1,100.0,P,11,4,5,0,,1110112000,111210113
2022,265,1,100.0,P,12,1,31,0,,1110112000,111221500
2022,266,1,100.0,P,12,1,1,3,,1110112000,111220400
2022,269,1,100.0,P,12,1,37,0,,1110112000,111220900
2022,270,1,100.0,E,,,,,73023,,111221000
2022,271,1,100.0,E,,,,,73024,,111221000
2022,272,1,100.0,P,12,1,38,0,,1110112000,111210115
2023,258,1,86.96,P,12,1,1,1,,1110112000,111210101
2023,257,1,100.0,P,12,1,5,1,,1110112000,111210101
2023,258,2,11.09,P,12,1,25,2,,1110112000,111210101
2023,258,3,1.95,P,12,1,25,2,,1110112000,111210101
2023,259,1,100.0,P,12,2,10,1,,1110112000,111210101
2023,260,1,100.0,P,12,2,10,2,,1110112000,111210101
2023,261,1,100.0,P,12,2,8,0,,1110112000,111210101
2023,262,1,100.0,P,11,4,8,0,,1110112000,111210113
2023,263,1,100.0,P,12,6,1,0,,1110112000,111210114
2023,213,1,100.0,P,11,4,1,0,,1110112000,111210113
2023,214,1,100.0,P,11,4,3,1,,1110112000,111210114
2023,215,1,100.0,P,11,4,3,4,,1110112000,111210115
2023,218,1,100.0,P,11,4,3,2,,1110112000,111220400
2023,219,1,100.0,P,11,9,1,0,,1110112000,111210113
2023,221,1,100.0,P,17,5,1,16,,1110112000,111220100
2023,228,1,100.0,P,17,5,1,12,,1110112000,111220100
2023,224,1,100.0,P,17,5,1,14,,1110112000,111220700
2023,98,1,100.0,P,12,2,3,0,,1110112000,111210129
2023,32,1,100.0,P,17,5,1,16,,1110112000,111220100
2023,33,1,50.0,P,12,6,1,0,,1110112000,111210101
2023,34,1,100.0,P,12,6,1,0,,1110112000,111210101
2023,96,3,60.0,P,12,6,5,0,,1110112000,111210127
2023,95,1,100.0,P,12,6,5,0,,1110112000,111210112
2023,90,1,100.0,E,,,,,71999,,111210122
2023,89,1,100.0,P,17,5,1,18,,1110112000,111220100
2023,93,1,100.0,P,37,5,2,1,,1110112000,111210113
2023,15,1,100.0,P,12,2,10,3,,1110112000,111210123
2023,36,1,100.0,P,17,5,1,8,,1110112000,111220100
2023,37,1,80.0,P,12,1,6,0,,1110112000,111210124
2023,38,1,100.0,P,12,1,6,0,,1110112000,111210124
2023,96,2,40.0,E,,,,,71011,,111221000
2023,39,1,100.0,P,11,9,2,0,,1110112000,111210101
2023,40,1,100.0,P,12,2,3,0,,1110112000,111210101
2023,41,1,100.0,P,12,2,2,0,,1110114000,111210101
2023,43,1,55.0,P,12,1,19,2,,1110112000,111210101
2023,42,1,100.0,P,17,5,1,1,,1110112000,111210101
2023,44,1,100.0,P,12,9,3,0,,1110112000,111210101
2023,45,1,100.0,P,12,1,9,0,,1110112000,111210101
2023,46,1,100.0,P,12,9,2,0,,1110112000,111210101
2023,47,1,100.0,P,12,1,14,0,,1110112000,111210101
2023,49,1,100.0,P,12,1,17,2,,1110112000,111210101
2023,37,2,20.0,E,,,,,71015,,111210101
2023,48,1,100.0,P,12,1,20,0,,1110112000,111210101
2023,50,1,100.0,P,12,1,16,0,,1110112000,111210101
2023,51,2,25.0,E,,,,,73021,,111210115
2023,52,1,50.0,P,12,1,16,0,,1110112000,111210101
2023,53,1,100.0,P,12,1,19,3,,1110112000,111210101
2023,54,1,100.0,P,12,2,1,0,,1110112000,111210101
2023,55,1,100.0,P,12,2,12,0,,1110112000,111210101
2023,56,1,100.0,E,,,,,73003,,111210101
2023,57,1,100.0,P,12,6,6,0,,1110112000,111210101
2023,59,1,100.0,P,12,2,11,0,,1110112000,111210101
2023,60,1,100.0,P,12,2,5,0,,1110112000,111210101
2023,61,1,100.0,P,12,1,17,1,,1110112000,111210107
2023,62,1,100.0,P,12,2,5,0,,1110112000,111210101
2023,64,1,100.0,P,12,1,1,4,,1110112000,111210101
2023,65,1,100.0,P,12,1,19,1,,1110112000,111220100
2023,63,1,100.0,P,12,6,9,0,,1110112000,111210101
2023,66,1,50.0,P,12,6,1,0,,1110112000,111210101
2023,68,1,100.0,P,12,1,4,0,,1110112000,111210101
2023,69,1,100.0,P,12,9,2,0,,1110112000,111210101
2023,70,1,100.0,P,11,4,2,0,,1110112000,111210101
2023,71,1,100.0,P,12,1,17,3,,1110112000,111210101
2023,72,1,100.0,E,,,,,74018,,111210124
2023,2,1,100.0,P,12,2,10,1,,1110112000,111210101
2023,73,1,100.0,P,12,2,5,0,,1110112000,111210101
2023,74,1,100.0,P,12,1,2,0,,1110112000,111210101
2023,75,1,100.0,P,12,2,13,0,,1110112000,111210101
2023,76,1,100.0,E,,,,,71999,,111210101
2023,77,1,100.0,P,12,1,14,0,,1110112000,111210101
2023,78,1,100.0,P,12,9,2,0,,1110112000,111210101
2023,79,1,100.0,P,12,2,5,0,,1110112000,111210101
2023,92,1,100.0,P,11,4,4,0,,1110112000,111210101
2023,85,1,100.0,P,17,5,1,2,,1110112000,111210101
2023,91,1,100.0,P,11,4,5,0,,1110112000,111210113
2023,265,1,100.0,P,12,1,31,0,,1110112000,111221500
2023,266,1,100.0,P,12,1,1,3,,1110112000,111220400
2023,269,1,100.0,P,12,1,37,0,,1110112000,111220900
2023,270,1,100.0,E,,,,,73023,,111221000
2023,271,1,100.0,E,,,,,73024,,111221000
2023,272,1,100.0,P,12,1,38,0,,1110112000,111210115
2023,268,1,100.0,P,12,1,34,0,,1110112000,111222000
2023,80,1,100.0,P,12,1,5,1,,1110112000,111210101
2023,81,1,100.0,P,12,1,5,2,,1110112000,111210101
2023,82,1,25.0,P,12,1,3,1,,1110112000,111210101
2023,82,2,75.0,P,12,1,3,3,,1110112000,111220900
2023,83,1,25.0,P,12,1,3,2,,1110112000,111210101
2023,83,2,75.0,P,12,1,3,4,,1110112000,111220900
2023,84,1,85.0,P,12,1,25,1,,1110112000,111210101
2023,84,2,15.0,P,12,1,25,2,,1110112000,111210101
2023,86,1,100.0,P,12,1,3,2,,1110112000,111210101
2023,87,1,100.0,P,12,1,15,0,,1110112000,111210101
2023,13,1,100.0,P,12,2,10,2,,1110112000,111210101
2023,1,1,100.0,E,,,,,71013,,111210101
2023,3,1,100.0,P,12,2,11,0,,1110112000,111210101
2023,4,1,100.0,P,12,1,17,4,,1110112000,111210101
2023,5,1,100.0,P,12,1,17,11,,1110112000,111210101
2023,6,1,100.0,P,12,1,17,5,,1110112000,111210101
2023,7,1,100.0,P,12,1,17,6,,1110112000,111210101
2023,8,1,100.0,P,12,1,17,7,,1110112000,111210101
2023,9,1,100.0,P,12,1,17,10,,1110112000,111210101
2023,10,1,100.0,P,12,1,17,8,,1110112000,111210101
