EJERCICIO,DELEG_SOLIC,NRO_SOLIC,NRO_COTI,COD_PROV,NRO_ADJUDIC,ITEM_REAL,NRO_ALTER,DESCRIPCION,COSTO_UNITARIO,ESPEC_TEC,CANTIDAD,CANT_ADJ,CANT_COTI,OBSERVACIONES,NRO_LLAMADO,PRECIO_MAXIMO
2026,1,863,826,285,824,5,0,REACTIVO - CLDE MEDIO X 500 G,142316.94,C,1.0,1.0,1.0,,1,0.0
2026,1,863,826,285,824,6,0,REACTIVO - BILIS ESCULINA  100 GRS,181545.85,C,1.0,1.0,1.0,,1,0.0
2026,1,863,826,285,824,7,0,REACTIVO - CEPOTAXIMA 30 UG X 5 0DET,6209.61,C,2.0,2.0,2.0,,1,0.0
2026,1,863,826,285,824,8,0,REACTIVO - CLDE MEDIO 6X50XML BRITANIA 6X50 ML,28876.41,C,1.0,1.0,1.0,,1,0.0
2026,1,863,826,285,824,9,0,REACTIVO - CHOMOBRIT 6X50 ML BRITANIA,79500.0,C,1.0,1.0,1.0,,1,0.0
2026,1,863,826,285,824,10,0,COLECTOR DE ORINA - COLECTOR DE ORINA  125 ML,241.83,C,220.0,220.0,220.0,,1,0.0
2026,1,863,826,285,824,11,0,CUBREOBJETO - 18 X 18  CAJA  X 100 UNIDADES,707.99,C,10.0,10.0,10.0,,1,0.0
2026,1,865,828,1810,826,1,0,"MANTENIIENTO DE PLANTA DE OXIGENO - SECADOR FRIGORIFOCO DE AIRE
- RASTREO Y REPARACION DE FUGA DE REFRIGERANTE 
- REEMPLAZO DE PRESOSTATO + REPUESTO COMPRESOR PLANTA OXIGENO Nº 1",180000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,866,829,866,827,1,0,MONTELUKAST 10 MG - MONTELUKAST 10 MG,187.07,C,300.0,300.0,300.0,,1,0.0
2026,1,866,829,866,827,2,0,MEDICAMENTOS - ACIDO URSODESOXICOLICO 300 MG COMP,378.0,C,120.0,120.0,120.0,,1,0.0
2026,1,866,829,866,827,3,0,HIPOTENSOR -  AMLOPIDINA  COMPRIMIDO 10mg.,58.5,C,2000.0,2000.0,2000.0,,1,0.0
2026,1,866,829,866,827,4,0,HIDROCORTISONA - HIDROCORTISONA 100 MG FA,1620.0,C,200.0,200.0,200.0,,1,0.0
2026,1,866,829,866,827,5,0,MEDICAMENTOS - TAMSULIOSINA 0.4 MG CAPSULAS,360.0,C,300.0,300.0,300.0,,1,0.0
2026,1,866,829,866,827,6,0,HIPOTENSOR - ENALAPRIL COMPRIMIDO 10mg.,49.46,C,2000.0,2000.0,2000.0,,1,0.0
2026,1,866,829,866,827,7,0,TRAMADOL 50 MG COMPRIMIDOS - TRAMADOL 50 MG COMPRIMIDOS,176.19,C,500.0,500.0,500.0,,1,0.0
2026,1,866,829,866,827,8,0,ANALGESICOS - TRAMADOL AMPOLLA 50 MG/ML.,1945.94,C,500.0,500.0,500.0,,1,0.0
2026,1,866,829,866,827,9,0,LEVOTIROXINA 75 MG - LEVOTIROXINA 88 MCG,458.08,C,100.0,100.0,100.0,,1,0.0
2026,1,866,829,866,827,10,0,ANESTESICO LOCAL - LIDOCAINA 2% SIN EPINEFRINA S/C 20 CC..,3456.0,C,30.0,30.0,30.0,,1,0.0
2026,1,866,829,866,827,11,0,ANTICONVULSIDANTE - FENITOINA JBE 120 ML,28486.58,C,2.0,2.0,2.0,,1,0.0
2026,1,866,829,866,827,12,0,ANTICONVULSIDANTE - DIVALPROATO DE SODIO DE 250 MG COMP,711.4,C,150.0,150.0,150.0,,1,0.0
2026,1,866,829,866,827,13,0,ANTICONVULSIDANTE - DIVALPROATO DE SODIO 500 MG COMP,504.0,C,150.0,150.0,150.0,,1,0.0
2026,1,866,829,866,827,14,0,ANTIBIOTICOS - VANCOMICINA AMPOLLA - PRESENTACION 1GR.,5580.0,C,100.0,100.0,100.0,,1,0.0
2026,1,866,829,866,827,15,0,ANSIOLITICO - CLONAZEPAM 2 MG COMP,43.15,C,2000.0,2000.0,2000.0,,1,0.0
2026,1,866,829,866,827,16,0,ANTIINFLAMATORIO - DICLOFENAC  AMPOLLA  75mg.,828.01,C,600.0,600.0,600.0,,1,0.0
2026,1,866,829,866,827,17,0,ANTIBIOTICOS - METRONIZADOL  500mg. I.V. SACHET,4837.5,C,200.0,200.0,200.0,,1,0.0
2026,1,866,829,866,827,18,0,ANTIBIOTICOS - CIPROFLOXACINA  FRASCO/AMPOLLA - 200mg.100 ml.,4837.5,C,200.0,200.0,200.0,,1,0.0
2026,1,866,829,866,827,19,0,ANTIBIOTICOS - CLINDAMICINA AMPOLLA 600mg.,1116.0,C,100.0,100.0,100.0,,1,0.0
2026,1,866,829,866,827,20,0,AGUA DESTILADA - AGUA DEST AMPOLLA X 5 ML,702.0,C,400.0,400.0,400.0,,1,0.0
2026,1,866,829,866,827,21,0,GEL - GEL  1 KG,5697.5,C,5.0,5.0,5.0,,1,0.0
2026,1,866,829,866,827,22,0,SOLUCIONES - NITROFURAZONA 1 LITRO,41822.13,C,4.0,4.0,4.0,,1,0.0
2026,1,866,829,866,827,23,0,"ANSIOLITICO - LORAZEPAN  2,5mg. COMP",53.22,C,1000.0,1000.0,1000.0,,1,0.0
2026,1,883,830,1658,828,1,0,AGUA MINERAL - AGUA MINERAL (GENERICO),500000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,867,831,1876,829,1,0,CATETER - ABBOCATH  24,883.2381,C,50.0,50.0,50.0,,1,0.0
2026,1,867,831,1876,829,2,0,CINTA HIPOALERGENICA - CINTA HIPOALERGENICA 2.5 CM 12 ROLLOS,10027.2778,C,4.0,4.0,4.0,,1,0.0
2026,1,867,831,1876,829,3,0,GUIA DE SUERO - GUIA  PREMIUM V 14 CON RUEDITA,830.6699,C,400.0,400.0,400.0,,1,0.0
2026,1,867,831,1876,829,4,0,SONDAS - FOLEY DOBLE VIA - Nº 16 -2 VIAS,1162.9108,C,30.0,30.0,30.0,,1,0.0
2026,1,867,831,1876,829,5,0,"GUANTES USO MEDICINAL - GUANTES  7 Y 7 1/2 , MEDISPO",563.2703,C,300.0,300.0,300.0,,1,0.0
2026,1,867,831,1876,829,6,0,JERINGAS - JERINGA  X 10 C.C.,126.8101,C,1500.0,1500.0,1500.0,,1,0.0
2026,1,867,831,1876,829,7,0,CAMISOLIN DE CIRUGIA - CAMISOLIN DE CIRUGIA 40 GR CON PUÑO,2161.9586,C,100.0,100.0,100.0,,1,0.0
2026,1,867,831,1876,829,8,0,GASA - GASA COSDA X 5 U,5843.5,C,50.0,50.0,50.0,,1,0.0
2026,1,867,831,1876,829,9,0,SOBRES POLIGLACTINA 910 O ACIDO POLIGLICOLICO - ACID 1,3814.4331,C,24.0,24.0,24.0,,1,0.0
2026,1,867,831,1876,829,10,0,SOBRES POLIGLACTINA 910 O ACIDO POLIGLICOLICO - POLYGLICOLIC ACID 1,3814.4105,C,24.0,24.0,24.0,,1,0.0
2026,1,867,831,1876,829,11,0,SOBRES POLIPROPILENO MONOFILAMENTO - POLIGLICOLC 2 PGA,6468.599,C,24.0,24.0,24.0,,1,0.0
2026,1,867,831,1876,829,12,0,SOBRES NYLON MONOFILAMENTO - CALIBRE 2/0,1886.621,C,24.0,24.0,24.0,,1,0.0
2026,1,867,831,1876,829,13,0,INSUMOS PARA EL HOSPITAL - PLCA PARA ELECTORBISTURI ADULTO,5175.5101,C,50.0,50.0,50.0,,1,0.0
2026,1,867,831,1876,829,14,0,GASA - TEJIDA  10 X 10Cm X 50 POUCH,25097.325,C,20.0,20.0,20.0,,1,0.0
2026,1,856,833,1063,831,1,0,TELEFONO CON CABLE - TELEFONO CON CABLE  SL2100 12 TX PARA CENTRAL TELEFONICA Y DERIVAR LLAMADAS A LOS 48 INTERNOS DEL HOSPITAL Y HOGAR DE ANCIANOS,319000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,839,834,1267,832,1,0,"REPARACION DE CAMION - CAMIONETA - REPARACION DE CAMION - CAMIONETA (GENERICO)SOLDAR PUNTO DE FILO, REPARACIM DE MANGUERA Y TERMONAL",213198.0,C,1.0,1.0,1.0,,1,0.0
2026,1,839,834,1267,832,2,0,ANILLO ORING 1081-01070 - ANILLO ORING 1081-01070 (Genérico),1100.0,C,3.0,3.0,3.0,,1,0.0
2026,1,839,834,1267,832,3,0,MANGUERA HIDRAULICA - MANGUERA HIDRAULICA (Genérico),37133.0,C,1.0,1.0,1.0,,1,0.0
2026,1,839,834,1267,832,4,0,TERMINAL - TERMINAL (Genérico),19370.0,C,2.0,2.0,2.0,,1,0.0
2026,1,885,844,2869,842,1,0,CARNE - CARNE (GENERICO),800000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,886,845,3198,843,1,0,TROFEO - TERMINACION BAÑO DE PLATA CINCELADA - BOCA ANCHA - BASE MARMOL - MANIJAS CON - ALTO 50CM - TIPO COPA.Trofeo Open,70183.63,C,14.0,14.0,14.0,,1,0.0
2026,1,886,845,3198,843,2,0,TROFEO - TERMINACION BAÑO DE PLATA CINCELADA - BOCA ANCHA - BASE MARMOL - MANIJAS CON - ALTO 40CM - TIPO COPA.,49135.68,C,14.0,14.0,14.0,,1,0.0
2026,1,886,845,3198,843,3,0,TROFEO - TROFEO (GENERICO)Trofeo Opren.,40228.87,C,14.0,14.0,14.0,,1,0.0
2026,1,887,846,71,844,1,0,PAPEL DE LIJA - TIPO PARA MADERA - Nº GRUESA - PRESENTACION POR UNIDAD.,800.0,C,10.0,10.0,10.0,,1,0.0
2026,1,887,846,71,844,2,0,AGUARRAS MINERAL - AGUARRAS MINERAL (GENERICO),4500.0,C,2.0,2.0,2.0,,1,0.0
2026,1,887,846,71,844,3,0,PINCEL - PINCEL (GENERICO) br 7769,8000.0,C,3.0,3.0,3.0,,1,0.0
2026,1,888,847,3287,845,1,0,SERVICIO DE IMPRESION - SERVICIO DE IMPRESION (GENERICO),600000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,831,798,2110,796,1,0,TRABAJO DE PLOMERIA - TRABAJO DE PLOMERIA (Genérico),225000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,832,799,1259,797,1,0,CINTA AISLANTE - CINTA AISLANTE (Genérico),5838.0,C,1.0,1.0,1.0,,1,0.0
2026,1,841,810,2110,808,1,0,"Servicio de Mantenimiento - Servicio de Mantenimiento (Genérico)
ARREGLO DE MOCHILA DE INODORO
CAMBIO DE ENTRADA DE AGUA
CAMBIO DE MENIJA DE DESCARGA",75000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,845,812,3529,810,1,0,ALQUILER BAÑO QUIMICO - ALQUILER BAÑO QUIMICO (Genérico),85000.0,C,4.0,4.0,4.0,,1,0.0
2026,1,847,814,3184,813,1,0,ANTIBIOTICOS - MINOCICLINA COMP X 100 MG,903.5,C,60.0,60.0,60.0,,1,0.0
2026,1,847,814,3184,813,2,0,ANTICONVULSIDANTE - DIVALPROATO DE 250 MG COMP X 50,19740.0,C,4.0,4.0,4.0,,1,0.0
2026,1,847,814,3184,813,3,0,ANTICONVULSIDANTE - DIVALPROATO DE SODIO 500 MG COMPRIMIDOS  X 50,30168.6,C,4.0,4.0,4.0,,1,0.0
2026,1,847,814,3184,813,4,0,IODURO DE POTASIO - CLORURO DE POTASIO AMPOLAS,735.0,C,200.0,200.0,200.0,,1,0.0
2026,1,847,814,3184,813,5,0,ANALGESICOS - PREGABALINA 75 MG COMP,224.0,C,200.0,200.0,200.0,,1,0.0
2026,1,847,814,3184,813,6,0,CANULA NASAL - CANULA CON  TUBO PVC 9.5 MM 2.10 MTS,2565.7,C,20.0,20.0,20.0,,1,0.0
2026,1,847,814,3184,813,7,0,ANTIEPILEPTICO - FENITOINA JBE 120 ML,26040.0,C,4.0,4.0,4.0,,1,0.0
2026,1,847,814,3184,813,8,0,ANTIBIOTICOS - AZITROMICINA  CAPSULA 500mg.,546.0,C,999.0,999.0,999.0,,1,0.0
2026,1,847,814,3184,813,9,0,CORTICOESTEROIDE - BETAMETASONA CREMA 20 GR.,2100.0,C,30.0,30.0,30.0,,1,0.0
2026,1,847,814,3184,813,10,0,LOSARTAN 50 MG COMP - LOSARTAN 50 MG COMP,42.28,C,705.0,705.0,705.0,,1,0.0
2026,1,847,814,3184,813,11,0,MEDICAMENTOS - ACICLOVIR AMPOLLA 500 MG,27664.0,C,20.0,20.0,20.0,,1,0.0
2026,1,847,814,3184,813,12,0,ANALGESICOS - PARACETAMOL COMPRIMIDOS 500 MG.,34.58,C,6000.0,6000.0,6000.0,,1,0.0
2026,1,847,814,3184,813,13,0,ANSIOLITICO - ALPRAZOLAM COMPRIMIDO 2mg.,31.92,C,495.0,495.0,495.0,,1,0.0
2026,1,847,814,3184,813,14,0,algodon - algodon 500 GRS,3087.32,C,200.0,200.0,200.0,,1,0.0
2026,1,847,814,3184,813,15,0,ENOXAPARINA 60 MG AMPOLLAS - ENOXAPARINA 40 MG AMPOLLAS,8512.0,C,10.0,10.0,10.0,,1,0.0
2026,1,847,814,3184,813,16,0,LACTULOSA 120 ml JBE - LACTULOSA 120 ml JBE,7280.0,C,5.0,5.0,5.0,,1,0.0
2026,1,847,814,3184,813,17,0,GASA TUBULAR - GASA TUBULAR 1.5 KG,15955.0,C,20.0,20.0,20.0,,1,0.0
2026,1,847,814,3184,813,18,0,GENTAMICINA SULFATO - GENTAMICINA AMPOLLA 80 MG,602.0,C,100.0,100.0,100.0,,1,0.0
2026,1,847,814,3184,813,19,0,KETEROLAC 30 MG AMP - KETEROLAC 30 MG AMP,665.0,C,200.0,200.0,200.0,,1,0.0
2026,1,847,814,3184,813,20,0,CORTICOESTEROIDE - DEXAMETASONA AMPOLLA  8 MG.,742.0,C,400.0,400.0,400.0,,1,0.0
2026,1,847,814,3184,813,21,0,MEDICAMENTOS - CLORURO DE POTASIO AMPOLLLAS 15 MG,735.0,C,200.0,200.0,200.0,,1,0.0
2026,1,847,814,3184,813,22,0,ANTIEMETICO - MOTOCLOPRAMIDA AMPOLLA  10mg.,574.0,C,200.0,200.0,200.0,,1,0.0
2026,1,847,814,3184,813,23,0,ANTIINFLAMATORIO - DICLOFENAC  AMPOLLA - PRESENTACION 75mg.,574.0,C,200.0,200.0,200.0,,1,0.0
2026,1,847,814,3184,813,24,0,ANTIALERGICO - ANTIHISTAMINICO - PROMETAZINA COMPRIMIDOS 25 MG,96.6,C,500.0,500.0,500.0,,1,0.0
2026,1,847,814,3184,813,25,0,ANTIULCEROSO - OMEPRAZOL CAPSULA  20mg.,39.2,C,3010.0,3010.0,3010.0,,1,0.0
2026,1,847,814,3184,813,26,0,CAJAS SOLUCION FISIOLOGICA X 100 ML - SOLUCION FISIOLOGICA X 100 ML,1490.0,C,750.0,750.0,750.0,,1,0.0
2026,1,847,814,3184,813,27,0,GENTAMINA CREMA - GENTAMINA CREMA 15 MG,2520.0,C,40.0,40.0,40.0,,1,0.0
2026,1,851,818,850,817,1,0,TUBO FONDO RED.C/CITRATO - PCR LATEX DIRECTO 50 DET,75270.86,C,1.0,1.0,1.0,,1,0.0
2026,1,851,818,850,817,2,0,REACTIVO - FOSFARTEMIA UV AA 100 ML,64265.52,C,1.0,1.0,1.0,,1,0.0
2026,1,851,818,850,817,3,0,SOLUCIONES - SOLUCIONESPACK P/ABL 80,784015.56,C,1.0,1.0,1.0,,1,0.0
2026,1,851,818,850,817,4,0,COLESTAT ENZ. 500 ML WIENER - COLESTEROL MONOFASE AA V.2 HDL,241207.12,C,1.0,1.0,1.0,,1,0.0
2026,1,851,818,850,817,5,0,GLICEMIA ENZ 1000 ml. WIENER - GLICEMIA ENZIMATICA AA LIQUIDA,99614.23,C,1.0,1.0,1.0,,1,0.0
2026,1,851,818,850,817,6,0,REACTIVO - CELEREST HEPATITIS B HBV,141177.63,C,1.0,1.0,1.0,,1,0.0
2026,1,851,818,850,817,7,0,REACTIVO - TW AA 2X5 ML,79570.14,C,1.0,1.0,1.0,,1,0.0
2026,1,851,818,850,817,8,0,REACTIVO - TIPS AMARILLO UNIV 0-200 UI SIN CORONA UNIV X 1000 U VITIS,24.1,C,1000.0,1000.0,1000.0,,1,0.0
2026,1,851,818,850,817,9,0,REACTIVO - COPITA COAGULOMETRO COL 1 Y 2 X 500 BLISTER X 100,268266.45,C,1.0,1.0,1.0,,1,0.0
2026,1,851,818,850,817,10,0,REACTIVO - TIPO CASSETTE SENSORES SC80 300/60 P ABL 80,2246995.03,C,1.0,1.0,1.0,,1,0.0
2026,1,859,820,2306,818,1,0,CILINDRO DE CO2  x 10 KG - CARGA CO2 PARA QUIROFANO,119000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,860,821,345,819,1,0,HAEMOCGLUCOTEST TIRAS REACTIVAS X 100,79122.0,C,15.0,15.0,15.0,,1,0.0
2026,1,861,822,1573,820,1,0,HIPOTENSOR - AMLOPIDINA 10mg. COMP,65.75,C,1000.0,1000.0,1000.0,,1,0.0
2026,1,861,822,1573,820,2,0,SOBRES NYLON MONOFILAMENTO -  2/0 30 MM,2937.05,C,24.0,24.0,24.0,,1,0.0
2026,1,861,822,1573,820,3,0,SONDAS - FOLEY DOBLE VIA - Nº 14 -,981.25,C,20.0,20.0,20.0,,1,0.0
2026,1,582,561,167,558,1,0,POLLO - ALIMENTACION PATA Y MUSLO,8100.0,C,11.3,11.3,11.3,,1,0.0
2026,1,582,561,167,558,2,0,POLLO - ALIMENTACION PECHUGA,14500.0,C,9.3,9.3,9.3,,1,0.0
2026,1,582,561,167,558,3,0,POLLO - POLLO (Genérico):HAMBUREGESAS.,13500.0,C,5.5,5.5,5.5,,1,0.0
2026,1,626,590,3558,587,1,0,"Servicio Tecnico y Profesionales - Contratacion dra. Villafañe Elvira A. a partir del 01 de febrero del 2026 hasta el 30 de junio del presente ejercicio , realizara un maximo de 8 guardias mensuales en el servicio de Guardia Gral. siendo el valor de cada una $345.000 (pesos trescientos cuarenta y cinco mil)",345000.0,C,40.0,40.0,40.0,,1,0.0
2026,1,627,591,2692,588,1,0,CLASIFICADORA DE BILLETES - ELICOUNT ELI4000 - CONTADOR Y CLASIFICADOR DE BILLETES,3600000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,624,598,2110,595,1,0,"PRESTACION DE SERVICIOS PROFESIONALES - PRESTACION DE SERVICIOS PROFESIONALES (Genérico)CAMBIO DE FUELLE DE INODORO, ARREGLO DE MOCHILA DE INODORO, ARREGLO Y CAMBIO DE PICO DE GRIFERIA.",70000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,621,599,1259,596,1,0,ALARGUE - 5 MTS ARMADO,29483.0,C,1.0,1.0,1.0,,1,0.0
2026,1,22,29,2365,29,1,0,"SANDWICH DE MIGA - SANDWICH DE MIGA (GENERICO), BIZCOCHOS, TORTAS Y PRODUCTOS DE CONFITERIA, PARA DISTINTOS EVENTOS DEL AÑO",3000000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,39,30,2627,30,1,0,PASTAS FRESCAS - TUBOS EMPANADAS X 5 DOCENAS,6000.0,C,3.0,3.0,3.0,,1,0.0
2026,1,39,30,2627,30,2,0,PASTAS FRESCAS - FIDEOS MOSTACHOL  X Kg.,3000.0,C,5.0,5.0,5.0,,1,0.0
2026,1,38,32,2627,32,1,0,PASTAS FRESCAS - TUBOS EMPANADAS X 5 DOCENAS,6000.0,C,3.0,3.0,3.0,,1,0.0
2026,1,37,34,2627,33,1,0,PASTAS FRESCAS - TUBOS EMPANADAS X 5 DOCENAS,6500.0,C,2.0,2.0,2.0,,1,0.0
2026,1,88,84,216,84,1,0,"Armado de bolsas v/medidas - Armado de bolsas  5 U. 80 X 1.10 X 50  $ 1600
5 U 80X1.10X50 FAE $ 11500
8 U. 45X60X100 VERDES $ 7000
6 U. 60X90X50 ROJAS $10800",187300.0,C,1.0,1.0,1.0,,1,0.0
2026,1,89,87,2538,86,1,0,"CARGA DE GAS EN AIRE ACONDICIONADO - CARGA DE GAS EN AIRE ACONDICIONADO, REVISION DE FUGAS Y LIMPIEZA E CIRCUITO Y LAVADO DE CONDENSADOR",165000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,90,89,2538,89,1,0,CARGA DE GAS EN AIRE ACONDICIONADO - CARGA DE GAS REFRIGERANTE EN AIRE ACONDICIONADO Y REVISION DE FUGAS,133000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,95,92,2627,92,1,0,PASTAS FRESCAS - RAVIOLES X 3 PLANCHAS,3000.0,C,11.0,11.0,11.0,,1,0.0
2026,1,576,545,3322,542,1,0,JABON LIQUIDO - ALA BLANQ CHLO BOOSTER 20 L,78429.31,C,2.0,2.0,2.0,,1,0.0
2026,1,576,545,3322,542,2,0,DESINFECTANTE EN AEROSOL - SKIP NEUTRALIZING BOOSTER PRO 20 L,135744.39,C,1.0,1.0,1.0,,1,0.0
2026,1,576,545,3322,542,3,0,DETERGENTE - PERACETIC SUTTER 20 KG,215398.83,C,1.0,1.0,1.0,,1,0.0
2026,1,576,545,3322,542,4,0,CIF Anti Grasa D Pack - CIF DETERGENTE ACTIVE 5 L,18676.33,C,1.0,1.0,1.0,,1,0.0
2026,1,576,545,3322,542,5,0,ARTICULOS DE LIMPIEZA - SKIP ALCALINE BOOSTER 20 L,101501.64,C,1.0,1.0,1.0,,1,0.0
2026,1,576,545,3322,542,6,0,DETERGENTE - SKIP ENZYMES POWER PRO X 20 L,246886.81,C,1.0,1.0,1.0,,1,0.0
2026,1,576,545,3322,542,7,0,ARTICULOS DE LIMPIEZA Y ALMACEN - SF 200 X 5 KG,40660.24,C,1.0,1.0,1.0,,1,0.0
2026,1,576,545,3322,542,8,0,PACK ROLLO DE COCINA - ROLLO DE COCINA D24 CM X400X MTS X 2,35330.75,C,3.0,3.0,3.0,,1,0.0
2026,1,576,545,3322,542,9,0,DESENGRASANTE LIQUIDO X 5 LITROS - PEROXY 4D 5 L,47086.93,C,4.0,4.0,4.0,,1,0.0
2026,1,576,545,3322,542,10,0,TOALLAS DESCARTABLES - TOALLAS MANO FELPÍTA 4X200 MTS,24908.08,C,2.0,2.0,2.0,,1,0.0
2026,1,576,545,3322,542,11,0,JABON P/LAVAR ROPA - SKIP ALKALINE BOOSTER PRO 20 L,101501.64,C,1.0,1.0,1.0,,1,0.0
2026,1,576,545,3322,542,12,0,JABON P/LAVAR ROPA - SKIP NEUTRALIZING 20 L,135744.39,C,1.0,1.0,1.0,,1,0.0
2026,1,576,545,3322,542,13,0,DETERGENTE - SKIP ENZYMES POWER 20 L,246886.81,C,1.0,1.0,1.0,,1,0.0
2026,1,576,545,3322,542,14,0,DETERGENTE - PERACETICO SUTTER AGRASAN 20 KG,215398.83,C,1.0,1.0,1.0,,1,0.0
2026,1,575,546,2810,543,1,0,CIERRE - CIERRE (GENERICO),24550.0,C,1.0,1.0,1.0,,1,0.0
2026,1,577,547,688,544,1,0,ACEITES LUBRICANTES - ACEITES LUBRICANTES (GENERICO)ELFATIC IID X 20 LTS,182000.0,C,2.0,2.0,2.0,,1,0.0
2026,1,578,548,3534,545,1,0,"SERVICIO TECNICO Y PROFESIONAL - COORDINACION DEL AREA DE PRENSA DE LA MUNICIPALIDAD DE GRAL MADARIAGA , SIENDO DICHA ACTIVIDAD DE VITAL IMPORTANCIA PARA LA CORRECTA DIFUSION DE TODAS LAS ACTIVIDADES MUNICIPALES. EL CONVENIO TENDRA VIGENCIA DESDE EL 01 DE ENERO DEL 2026 AL 30 DE JUNIO DEL MISMO EJERCICIO. PERCIBIENDO COMO CONTRAPRESTACION MENSUAL UN MONTO DE $800.000.",800000.0,C,6.0,6.0,6.0,,1,0.0
2026,1,597,551,3529,548,1,0,ALQUILER DE BAÑO QUIMICO - ALQUILER DE BAÑO QUIMICO  (Genérico) PRECIO $100.000 POR 3 MESES DE ENERO A MARZO,100000.0,C,3.0,3.0,3.0,,1,0.0
2026,1,596,552,3529,549,1,0,ALQUILER DE BAÑO QUIMICO - ALQUILER DE BAÑO QUIMICO  (Genérico) PRECIO MENSUAL $ 100.000 DE ENERO A MARZO,100000.0,C,3.0,3.0,3.0,,1,0.0
2026,1,595,553,3529,550,1,0,ALQUILER DE BAÑO QUIMICO - ALQUILER DE BAÑO QUIMICO (GENERICO) PRECIO MENSUAL $100.000  POR 3 MESES DE ENERO A MARZO,100000.0,C,3.0,3.0,3.0,,1,0.0
2026,1,814,770,1063,768,1,0,SERVICIO TECNICO Y PROFESIONAL - SERVICIO TECNICO Y PROFESIONAL (repatacion de 7 handy),85000.0,C,7.0,7.0,7.0,,1,0.0
2026,1,36,36,2627,36,1,0,PASTAS FRESCAS - TUBOS EMPANADAS X 5 DOCENAS,6500.0,C,2.0,2.0,2.0,,1,0.0
2026,1,36,36,2627,36,2,0,PASTAS FRESCAS - FIDEOS MOSTACHOL KG,3200.0,C,5.0,5.0,5.0,,1,0.0
2026,1,35,39,1658,38,1,0,AGUA DESTILADA - AGUA DESTILADA  BIDON X 5 LT PARA USO DE LOS EQUIPOS DE LABORATORIO PARA REALIZAR  ANALISIS CLINICOS,5400.0,C,300.0,300.0,300.0,,1,0.0
2026,1,34,43,1078,42,1,0,TRABAJOS DE ELECTRICIDAD - COLOCAR VENTILADOR DE TECHO EN SALA DE PSICOLOGIA Y CAMBIAR ENCHUFE TRIFASICO HEMBRA MACHO EN LAVARROPAS,190000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,33,47,2883,46,1,0,SONDAS - SONDA K 27 BIGOTERA ADULTO,911.13,C,50.0,50.0,50.0,,1,0.0
2026,1,33,47,2883,46,2,0,SONDAS - SONDA  Nº K 10,750.18,C,30.0,30.0,30.0,,1,0.0
2026,1,33,47,2883,46,3,0,TUBO TRAQUEAL - SISTEMA DE ASPIRACION TRAQUEAL 16 FR 60 CM,16625.76,C,4.0,4.0,4.0,,1,0.0
2026,1,33,47,2883,46,4,0,HOJA DE BISTURI - HOJA DE BISTURI Nº 11 X 100 U,7332.6,C,2.0,2.0,2.0,,1,0.0
2026,1,32,51,1440,52,1,0,CONTRASTE RADIOLOGICO - XENETIC 300 X 100,128833.0,C,45.0,45.0,45.0,,1,0.0
2026,1,75,76,2218,76,1,0,"HONORARIOS PROFESIONALES - HONORARIOS PROFECIONALES (Genérico)Servicio de atención profesional prestado en los estrados judiciales por el término de tres meses desde el 01 de Enero al 31 de Marzo ,con un monto mensual de $1.650.000 ( Pesos un millón seiscientos cincuenta mil).",1650000.0,C,3.0,3.0,3.0,,1,0.0
2026,1,76,77,3426,77,1,0,SERVICIO MEDICO - SERVICIO MEDICO (GENERICO): CORRESPONDE A GUARDIAS PEDIATRICAS POR UN VALOR UNITARIO DE $ 400.000 HACIENDO EN DICHO PERIODO 32 GUARDIAS.,400000.0,C,32.0,32.0,32.0,,1,0.0
2026,1,77,78,3537,78,1,0,"SERVICIO MEDICO - SERVICIO MEDICO (GENERICO): -GUARDIAS DE SEMANA 24 a $ 400.000 Total $ 9.600.000.
-GUARDIAS DE FINES DE SEMANA 16 a $ 430.000 Total $ 6.880.000
.
",16480000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,123,113,3233,114,1,0,"VIGILANCIA Y CUSTODIA - VIGILANCIA Y CUSTODIA (prevencion y patrullaje en zona rural, contrato desde 01 de enero al 30 de junio del 2026)",550000.0,C,6.0,6.0,6.0,,1,0.0
2026,1,124,116,2228,116,1,0,"SERVICIO TECNICO Y PROFESIONAL - SERVICIO TECNICO Y PROFESIONAL (tecnico de camaras del centro operativo de monitoreo, desde el 01 de enero al 30 de junio del 2026-",530000.0,C,6.0,6.0,6.0,,1,0.0
