EJERCICIO,UNI_COMPRA,NRO_OC,ITEM_OC,DELEG_SOLIC,NRO_SOLIC,ITEM_REAL,DESCRIPCION,CANTIDAD,IMP_UNITARIO,CANT_RECIB,IMPORTE_EJER,COD_PROV,OC_FECH_OC,OC_OBSERVACIONES,ESTADO_OC,SG_JURISDICCION
2026,1,462,10,1,494,10,DETERGENTE - SKIP ALKALINE BOOSTER PRO 20 L,1,101501.64,1,101501.64,3322,2026-01-27 00:00:00,PINAMAR HIGIENE INSTITUCIONAL- PRESPUESTO N° 0016-00002321/2322/2323/2324 (LAVADERO-COCINA- OFFICE DE MUCAMAS),R,1110104000
2026,1,462,9,1,494,9,DETERGENTE - SKIP NEUTRILIZING BOOSTER PRO X 20 L,1,135744.39,1,135744.39,3322,2026-01-27 00:00:00,PINAMAR HIGIENE INSTITUCIONAL- PRESPUESTO N° 0016-00002321/2322/2323/2324 (LAVADERO-COCINA- OFFICE DE MUCAMAS),R,1110104000
2026,1,462,8,1,494,8,TOALLAS INTERCALADAS Beige 20 - TOALLAS INTERCALADAS 1029 FELPITA 10 X 250,2,21559.18,2,43118.36,3322,2026-01-27 00:00:00,PINAMAR HIGIENE INSTITUCIONAL- PRESPUESTO N° 0016-00002321/2322/2323/2324 (LAVADERO-COCINA- OFFICE DE MUCAMAS),R,1110104000
2026,1,462,7,1,494,7,TOALLAS DE  PAPEL PARA COCINA - TOALLA DE MANO 1026 FELPITA 4X200 MTS,5,24908.08,5,124540.4,3322,2026-01-27 00:00:00,PINAMAR HIGIENE INSTITUCIONAL- PRESPUESTO N° 0016-00002321/2322/2323/2324 (LAVADERO-COCINA- OFFICE DE MUCAMAS),R,1110104000
2026,1,462,6,1,494,6,TOALLAS DE  PAPEL PARA COCINA - BOBINA LIMPIEZA 1003 2 X 360 FELPITA,5,28876.4,5,144382,3322,2026-01-27 00:00:00,PINAMAR HIGIENE INSTITUCIONAL- PRESPUESTO N° 0016-00002321/2322/2323/2324 (LAVADERO-COCINA- OFFICE DE MUCAMAS),R,1110104000
2026,1,462,5,1,494,5,PAÑO ABSORBENTE - PAÑO STYLE MF COLORS VILEDA 4 U,1,9201.32,1,9201.32,3322,2026-01-27 00:00:00,PINAMAR HIGIENE INSTITUCIONAL- PRESPUESTO N° 0016-00002321/2322/2323/2324 (LAVADERO-COCINA- OFFICE DE MUCAMAS),R,1110104000
2026,1,462,4,1,494,4,PACK ROLLOS PAPEL HIGIENICO - ROLLOS PAPEL HIGIENICO  4X12X30 M,1,16493.26,1,16493.26,3322,2026-01-27 00:00:00,PINAMAR HIGIENE INSTITUCIONAL- PRESPUESTO N° 0016-00002321/2322/2323/2324 (LAVADERO-COCINA- OFFICE DE MUCAMAS),R,1110104000
2026,1,462,3,1,494,3,Cif crema 800 cc - CIF DESINCRUSTANTE GRASA 5 L,1,26783.43,1,26783.43,3322,2026-01-27 00:00:00,PINAMAR HIGIENE INSTITUCIONAL- PRESPUESTO N° 0016-00002321/2322/2323/2324 (LAVADERO-COCINA- OFFICE DE MUCAMAS),R,1110104000
2026,1,462,2,1,494,2,TOALLAS DE  PAPEL PARA COCINA - ROLLO COCICNA 12X200 PAÑOS,1,23044.21,1,23044.21,3322,2026-01-27 00:00:00,PINAMAR HIGIENE INSTITUCIONAL- PRESPUESTO N° 0016-00002321/2322/2323/2324 (LAVADERO-COCINA- OFFICE DE MUCAMAS),R,1110104000
2026,1,462,1,1,494,1,JABON LIQUIDO - ALA BLANQ CHLO BOOSTER 20 L,1,78429.31,1,78429.31,3322,2026-01-27 00:00:00,PINAMAR HIGIENE INSTITUCIONAL- PRESPUESTO N° 0016-00002321/2322/2323/2324 (LAVADERO-COCINA- OFFICE DE MUCAMAS),R,1110104000
2026,1,463,1,1,495,1,TRABAJOS DE ELECTRICIDAD - COLOCAR TRES TOMAS BAJADA DE RED INSTALACION AIRE ACONDICIONADO TAPAR SALIDAS DE BARRAL DE OXIGENO,1,185000,1,185000,1078,2026-01-27 00:00:00,OPAZO DANIEL- PRESUPUESTO N° 20/01/2026 (OFICCE DE ENFERMERIA),R,1110104000
2026,1,464,3,1,496,3,POLLO - HAMBURGUESA DE POLLO KG||,8.7,11500,8.7,100050,167,2026-01-27 00:00:00,TODO POLLO-  PRESUPUESTO N° 69 (COCINA) DESDE EL14/01/26 AL 21/01/26,R,1110104000
2026,1,464,2,1,496,2,POLLO - PECHUGA KG,19.7,12500,19.7,246250,167,2026-01-27 00:00:00,TODO POLLO-  PRESUPUESTO N° 69 (COCINA) DESDE EL14/01/26 AL 21/01/26,R,1110104000
2026,1,464,1,1,496,1,POLLO - PATA Y MUSLO KG,70.2,7100,70.2,498420,167,2026-01-27 00:00:00,TODO POLLO-  PRESUPUESTO N° 69 (COCINA) DESDE EL14/01/26 AL 21/01/26,R,1110104000
2026,1,465,3,1,497,3,POLLO - HAMBURGUESA DE POLLO KG|,6,13000,6,78000,167,2026-01-27 00:00:00, TODO POLLO-  PRESUPUESTO N° 70 (HOGAR DE ANCIANOS ) DESDE EL 21/01/26 AL 28/01/26,R,1110104000
2026,1,465,2,1,497,2,POLLO - PECHUGA KG,12,14500,12,174000,167,2026-01-27 00:00:00, TODO POLLO-  PRESUPUESTO N° 70 (HOGAR DE ANCIANOS ) DESDE EL 21/01/26 AL 28/01/26,R,1110104000
2026,1,465,1,1,497,1,POLLO - PATA Y MUSLO KG,35,8100,35,283500,167,2026-01-27 00:00:00, TODO POLLO-  PRESUPUESTO N° 70 (HOGAR DE ANCIANOS ) DESDE EL 21/01/26 AL 28/01/26,R,1110104000
2026,1,466,2,1,498,2,PASTAS FRESCAS - FIDEOS AL HUEVO N° 3 KG,5,4000,5,20000,2627,2026-01-27 00:00:00,SANTA PAULA- PRESUPUESTO N° 0001-00002169 (COCINA) DESDE EL 19/01/26 AL 26/01/26,R,1110104000
2026,1,466,1,1,498,1,PASTAS FRESCAS - TUBOS DE AMPANADAS 5 DOC,2,6500,2,13000,2627,2026-01-27 00:00:00,SANTA PAULA- PRESUPUESTO N° 0001-00002169 (COCINA) DESDE EL 19/01/26 AL 26/01/26,R,1110104000
2026,1,467,1,1,499,1,MANTENIMIENTO DE EQUIPOS DE REFRIGERACION - DESINSTALAR EQUIPO EXTERIOR Y UNIDAD INTERIOR PARA LIMPIEZA CON TRABAJO REALIZADO,1,125000,0,125000,2427,2026-01-27 00:00:00,REFRIGERACON ADIS- PRESUPUESTO N° 118,R,1110104000
2026,1,468,1,1,500,1,PLAFON LED - PLAFON LED,5,14900,5,74500,171,2026-01-27 00:00:00,ELECTRICIDAD EL GALLEGO- PRESUPUESTO N° 0001-00054672( INTERNACION),R,1110104000
2026,1,469,28,1,501,28,PATTOGAMMA - T 250 mg. - INMUNOGOBULINA HNA R02 250 mg.,2,170200,2,340400,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,27,1,501,27,IODURO DE POTASIO - CLORURO DE POTASIO AMPOLLAS X 200 Y FENITOINA AMPOLLAS X 100,300,702,300,210600,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,26,1,501,26,"OXITOCINA 10 UI, NEOSTIGMINA 0,5 MG AMP, ATORVASTATIN 20 MG COMP. - OXITOCINA 10 UI, AMPOLLAS",300,396.68,300,119004,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,25,1,501,25,HIERRO - SULFATO FERROSO  200 MG.,990,74.84,990,74091.6,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,24,1,501,24,HIPOTENSOR - ENALAPRIL 10mg. COMP,1980,49.46,1980,97930.8,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,23,1,501,23,ANTICOAGULANTE - ENOXAPARINA 40 MG JERINGA PRELL X 10,2,109440,2,218880,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,22,1,501,22,ANTICOAGULANTE - ENOXAPARINA  20 MG JERINGA PRELL X 10,1,83790,1,83790,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,21,1,501,21,MICONAZOL + BETAMETASONA+ GENTAINA CREA X 20 GR - MICONAZOL + BETAMETASONA+ GENTAINA CREMA X 20 GR,30,2565,30,76950,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,20,1,501,20,ANESTESICO LOCAL - LIDOCAINA 2% SIN EPINEFRINA S/C - AMPOLLA  5 CC.,45,702,45,31590,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,19,1,501,19,DIURETICOS - HIDROCLOROTIAZIDA COMPRIMIDOS 25 MG,990,120.44,990,119235.6,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,18,1,501,18,ANALGESICOS - PARACETAMOL COMPRIMIDO 500 MG.,1000,48.42,1000,48420,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,17,1,501,17,BUDESONIDA + FORMOTEROL AEROSOL(160 mcg/45MCG 150 dosis - BUDESONIDA + FORMOTEROL CAPSULAS X 120,2,59076.05,2,118152.1,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,16,1,501,16,ANTIINFLAMATORIO - DICLOFENAC COMPRIMIDOS 75 ML,1995,40.68,1995,81156.6,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,15,1,501,15,ANTIEMETICO - ONDANSETRON 8 MG,30,1080,30,32400,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,14,1,501,14,ANTIASMATICO ANTIALERGICO - SALMETEROL + FLUTICASONA  25/125 MCG,1,23940,1,23940,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,13,1,501,13,ANALGESICOS - DIPIRONA -AMPOLLA 2 ML,500,648,500,324000,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,12,1,501,12,ANTIEMETICO - METOCLOPRAMIDA  AMPOLLA - PRESENTACION 2 ML.,1100,540,1100,594000,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,11,1,501,11,HIPOTENSOR - LABETALOL AMPOLLAS,50,1764,50,88200,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,10,1,501,10,ANTIEPILEPTICO -  FENOBARBITAL COMPRIMIDOS 100mg.,495,290.09,495,143594.55,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,9,1,501,9,ANTICOAGULANTE - ENOXAPARINA 80 MG AMPOLLAS X 10,3,160200,3,480600,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,8,1,501,8,ENOXAPARINA 60 MG AMPOLLAS - ENOXAPARINA 60 MG AMPOLLAS x 10,4,126540,4,506160,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,7,1,501,7,ANTIPSICOTICO - QUETIAPINA 25 MG COMP,1000,78.3,1000,78300,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,6,1,501,6,"ANSIOLITICO - LORAZEPAM COMPRIMIDO 2,5mg.",1000,53.22,1000,53220,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,5,1,501,5,MEDICAMENTOS - CAL SODADA 1 KG,3,9017.3,3,27051.9,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,4,1,501,4,CORTICOESTEROIDE -  DEXAMETASONA AMPOLLA - PRESENTACION 8mg.,1500,971.99,1500,1457985,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,3,1,501,3,ANTIINFLAMATORIO - DICLOFENAC POTASICO AMPOLLAS 75mg.,500,828.01,500,414005,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,2,1,501,2,MIDAZOLA 5 MG AMPOLLAS - MIDAZOLA 5 MG AMPOLLAS,200,1157.76,200,231552,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,469,1,1,501,1,ANTIBIOTICOS - AMICACINA  500mg./ 2 ml. AMPOLLA,100,1422.02,100,142202,866,2026-01-27 00:00:00,PILOÑA- PRESPUESTO N° 1646752 (FARMACIA),R,1110104000
2026,1,470,1,1,502,1,CAMARA CCTV HIKVISION BULLET - CAMARA CCTV HIKVISION BULLET,3,239434.8,3,718304.4,3163,2026-01-27 00:00:00,"Artec Seguridad, presupuesto 10032 (Centro de Monitoreo)",R,1110113000
2026,1,471,2,1,503,2,ARTICULOS DE LIBRERIA - ARTICULOS DE LIBRERIA (Genérico): Tapa BEMIS T88 x 100.,10,3300,0,33000,117,2026-01-27 00:00:00,PAPELERA LAS 3 MARIAS. PRESUPUESTO Nº 00003849.COCINA HOSPITAL.,R,1110104000
2026,1,471,1,1,503,1,Pote Nat. 1/4 kg - Pote Nat. 1/2 kg (Genérico): BEMIS x 100.,10,7250.01,0,72500.1,117,2026-01-27 00:00:00,PAPELERA LAS 3 MARIAS. PRESUPUESTO Nº 00003849.COCINA HOSPITAL.,R,1110104000
2026,1,472,4,1,504,4,ARTICLOS DE FERRETERIA - ARTICLOS DE FERRETERIA (Genérico): CANASTO PARA ROPA CALADO 40 LTS.,1,10055.04,1,10055.04,3075,2026-01-27 00:00:00,JUAN MARTIN CORREA LORENTE. PRESUPUESTO Nº 0001-00000067.QUIROFANO-MATERNIDAD Y HOGAR.,R,1110104000
2026,1,472,3,1,504,3,SHAMPOO - SHAMPOO (GENERICO): PLUSBELLE X 1LT NATURAL.,1,4540.31,1,4540.31,3075,2026-01-27 00:00:00,JUAN MARTIN CORREA LORENTE. PRESUPUESTO Nº 0001-00000067.QUIROFANO-MATERNIDAD Y HOGAR.,R,1110104000
2026,1,472,2,1,504,2,FUENTON - FUENTON (Genérico): 54 LTS. SINA.,1,11412.72,1,11412.72,3075,2026-01-27 00:00:00,JUAN MARTIN CORREA LORENTE. PRESUPUESTO Nº 0001-00000067.QUIROFANO-MATERNIDAD Y HOGAR.,R,1110104000
2026,1,472,1,1,504,1,LAVANDINA - LAVANDINA (GENERICO): CONCETRADA MC X 5.,2,4900,2,9800,3075,2026-01-27 00:00:00,JUAN MARTIN CORREA LORENTE. PRESUPUESTO Nº 0001-00000067.QUIROFANO-MATERNIDAD Y HOGAR.,R,1110104000
2026,1,49,5,1,26,5,ROLLO A/D - ROLLO A/D (Genérico)20 X 30,4.56,3869,4.56,17642.64,441,2026-01-06 00:00:00,Presupuesto N° 00003833-Papelera ALPA de Matienzo Paola Amelia,R,1110106000
2026,1,49,4,1,26,4,CINTA RASO - CINTA RASO (Genérico)DOBLE FAZ 1 X 10 MTS,1,1470,1,1470,441,2026-01-06 00:00:00,Presupuesto N° 00003833-Papelera ALPA de Matienzo Paola Amelia,R,1110106000
2026,1,49,3,1,26,3,"CINTA LISA - CINTA LISA (Genérico) 12 X 50 1 MTR$1497.99
                                                20X 50 1 MTR.$2568
TOTAL $4065",1,4065.99,1,4065.99,441,2026-01-06 00:00:00,Presupuesto N° 00003833-Papelera ALPA de Matienzo Paola Amelia,R,1110106000
2026,1,49,2,1,26,2,ROLLOS CINTA PAPEL - ROLLOS CINTA PAPEL (Genérico)FIJAPEL,3,2949.98,3,8849.94,441,2026-01-06 00:00:00,Presupuesto N° 00003833-Papelera ALPA de Matienzo Paola Amelia,R,1110106000
2026,1,49,1,1,26,1,BOLSA PP 10 x 15 x 100 - BOLSA PP 10 x 15 x 100 (Genérico),1,631.95,1,631.95,441,2026-01-06 00:00:00,Presupuesto N° 00003833-Papelera ALPA de Matienzo Paola Amelia,R,1110106000
2026,1,48,5,1,27,5,JABON DE TOCADOR - JABON DE TOCADOR (GENERICO),3,1200,3,3600,717,2026-01-06 00:00:00,"Presupuesto N° 021416-Proveduria "" LA ILUSION""-Para Modulo de Protección.",R,1110106000
2026,1,48,4,1,27,4,TOALLAS FEMENINAS - TOALLAS FEMENINAS (GENERICO),2,2900,2,5800,717,2026-01-06 00:00:00,"Presupuesto N° 021416-Proveduria "" LA ILUSION""-Para Modulo de Protección.",R,1110106000
2026,1,48,3,1,27,3,PASTA DENTAL - PASTA DENTAL (GENERICO)70gr.,1,2000,1,2000,717,2026-01-06 00:00:00,"Presupuesto N° 021416-Proveduria "" LA ILUSION""-Para Modulo de Protección.",R,1110106000
2026,1,48,2,1,27,2,CREMA DE ENJUAGUE - CREMA DE ENJUAGUE (GENERICO)sachet,10,350,10,3500,717,2026-01-06 00:00:00,"Presupuesto N° 021416-Proveduria "" LA ILUSION""-Para Modulo de Protección.",R,1110106000
2026,1,48,1,1,27,1,SHAMPOO - SHAMPOO (GENERICO)sachet,9,350,9,3150,717,2026-01-06 00:00:00,"Presupuesto N° 021416-Proveduria "" LA ILUSION""-Para Modulo de Protección.",R,1110106000
2026,1,43,1,1,28,1,VENENO LISTO P/USAR - VENENO LISTO P/USAR (Genérico)FORMIDOR CEBO GRANULADO X 500 GRS.,1,9800,1,9800,160,2026-01-06 00:00:00,pRESUPUESTO n° 0001-00001160-AGROVETERINARIA MARZULLO,R,1110106000
2026,1,44,2,1,29,2,CESTO PAPELERO - CESTO PAPELERO (Genérico)redondo c/tapa 12 lts.,1,5300,1,5300,169,2026-01-06 00:00:00,Presupuesto N° 001000 Terranova Quimica de Terranova Lucas Hernan,R,1110106000
2026,1,44,1,1,29,1,JABON LIQUIDO - JABON LIQUIDO (Genérico)verde x 5lts,1,9700,1,9700,169,2026-01-06 00:00:00,Presupuesto N° 001000 Terranova Quimica de Terranova Lucas Hernan,R,1110106000
2026,1,47,1,1,30,1,CORREA - CORREA POLYN,1,37300,1,37300,1879,2026-01-06 00:00:00,Corresponde presupuesto N° 00003038 - ZUBIARRAIN DANIEL - FOR FOCUS ILZ 693,R,1110102000
2026,1,39,1,1,31,1,"AGUA MINERAL - AGUA MINERAL BIDON X 20 LTS PARA CONSUMO DE LOS RESIDENTES , YA QUE EL AGUA NO ES APTA PARA CONSUMO",300,5000,0,1500000,2490,2026-01-06 00:00:00,PREVISION GONZALEZ MARIA BIDON AGUA X 20 LTS PARA CONSUMO DE LOS RESIDENTES DEL HOGAR,R,1110104000
2026,1,51,1,1,32,1,CONTRASTE RADIOLOGICO - XENETIC 300 X 100,45,128833,45,5797485,1440,2026-01-06 00:00:00,QUALIMED - PRESUPUESTO N° 86 (RAYOS),R,1110104000
2026,1,46,4,1,33,4,HOJA DE BISTURI - HOJA DE BISTURI Nº 11 X 100 U,2,7332.6,2,14665.2,2883,2026-01-06 00:00:00, INSUMOS GENERALES 3F- PRESUPUESTO N° 4/12/2025 (FARMACIA),R,1110104000
2026,1,46,3,1,33,3,TUBO TRAQUEAL - SISTEMA DE ASPIRACION TRAQUEAL 16 FR 60 CM,4,16625.76,4,66503.04,2883,2026-01-06 00:00:00, INSUMOS GENERALES 3F- PRESUPUESTO N° 4/12/2025 (FARMACIA),R,1110104000
2026,1,46,2,1,33,2,SONDAS - SONDA  Nº K 10,30,750.18,30,22505.4,2883,2026-01-06 00:00:00, INSUMOS GENERALES 3F- PRESUPUESTO N° 4/12/2025 (FARMACIA),R,1110104000
2026,1,46,1,1,33,1,SONDAS - SONDA K 27 BIGOTERA ADULTO,50,911.13,50,45556.5,2883,2026-01-06 00:00:00, INSUMOS GENERALES 3F- PRESUPUESTO N° 4/12/2025 (FARMACIA),R,1110104000
2026,1,42,1,1,34,1,TRABAJOS DE ELECTRICIDAD - COLOCAR VENTILADOR DE TECHO EN SALA DE PSICOLOGIA Y CAMBIAR ENCHUFE TRIFASICO HEMBRA MACHO EN LAVARROPAS,1,190000,1,190000,1078,2026-01-06 00:00:00,OPAZO DANIEL- PRESUPUESTO N° 29/12/25 (CONSULTORIO DE PSICOLOGIA Y LAVADERO),R,1110104000
2026,1,38,1,1,35,1,AGUA DESTILADA - AGUA DESTILADA  BIDON X 5 LT PARA USO DE LOS EQUIPOS DE LABORATORIO PARA REALIZAR  ANALISIS CLINICOS,300,5400,0,1620000,1658,2026-01-06 00:00:00,PREVISON YELITO BIDONES X 5 LITROS AGUA DESTILADA PARA EQUIPOS DE LABORATORIO DE ANALISIS CLINICO,R,1110104000
2026,1,36,2,1,36,2,PASTAS FRESCAS - FIDEOS MOSTACHOL KG,5,3200,5,16000,2627,2026-01-06 00:00:00,SANTA PAULA- PRESUPUESTO N° 0001-00002162 (COCINA) DESDE 2/01/26 AL 9/01/26,R,1110104000
2026,1,36,1,1,36,1,PASTAS FRESCAS - TUBOS EMPANADAS X 5 DOCENAS,2,6500,2,13000,2627,2026-01-06 00:00:00,SANTA PAULA- PRESUPUESTO N° 0001-00002162 (COCINA) DESDE 2/01/26 AL 9/01/26,R,1110104000
2026,1,34,1,1,37,1,PASTAS FRESCAS - TUBOS EMPANADAS X 5 DOCENAS,2,6500,2,13000,2627,2026-01-06 00:00:00,SANTA PAULA- PRESUPUESTO N° 0001-00003253 (COCINA) DESDE 27/12/25 AL 3/01/26,R,1110104000
2026,1,32,1,1,38,1,PASTAS FRESCAS - TUBOS EMPANADAS X 5 DOCENAS,3,6000,3,18000,2627,2026-01-06 00:00:00,SANTA PAULA- PRESUPUESTO N° 0001-00002159 (COCINA) DESDE 20/12/25 AL 27/12/25,R,1110104000
2026,1,30,2,1,39,2,PASTAS FRESCAS - FIDEOS MOSTACHOL  X Kg.,5,3000,0,15000,2627,2026-01-06 00:00:00,SANTA PAULA- PRESUPUESTO N° 0001-00002156 (COCINA) DESDE 12/12/25 AL 19/12/25,R,1110104000
2026,1,30,1,1,39,1,PASTAS FRESCAS - TUBOS EMPANADAS X 5 DOCENAS,3,6000,3,18000,2627,2026-01-06 00:00:00,SANTA PAULA- PRESUPUESTO N° 0001-00002156 (COCINA) DESDE 12/12/25 AL 19/12/25,R,1110104000
2026,1,53,1,1,40,1,PASTAS FRESCAS - SORRENTINOS X PLANCHA.,18,1800,18,32400,2627,2026-01-06 00:00:00,SANTA PAULA- PRESUPUESTO N° 0001-00002151 (HOGAR DE ANCIANOS) DESDE 3/12/25 AL  10/12/25,R,1110104000
2026,1,52,3,1,41,3,PASTAS FRESCAS - FIDEOS SURTIDOS Y GISEROS,8,3000,8,24000,2627,2026-01-06 00:00:00,SANTA PAULA- PRESUPUESTO N° 0001-00002149 (HOGAR DE ANCIANOS) DESDE 24/11/25 HASTA EL 1/12/25,R,1110104000
2026,1,52,2,1,41,2,PASTAS FRESCAS - FIDEOS AL HUEVO N° 2,4,3600,4,14400,2627,2026-01-06 00:00:00,SANTA PAULA- PRESUPUESTO N° 0001-00002149 (HOGAR DE ANCIANOS) DESDE 24/11/25 HASTA EL 1/12/25,R,1110104000
2026,1,52,1,1,41,1,PASTAS FRESCAS - SORRENTINOS X PLANCHA.,17,1800,17,30600,2627,2026-01-06 00:00:00,SANTA PAULA- PRESUPUESTO N° 0001-00002149 (HOGAR DE ANCIANOS) DESDE 24/11/25 HASTA EL 1/12/25,R,1110104000
2026,1,45,7,1,42,7,BROCHE P/ ABROCHADORA - BROCHE MIT 21/6 X 1000 UNIDADES.,1,1900,1,1900,441,2026-01-06 00:00:00,ALPA- PRESUPUESTO N° 0002-00003834/3838 (COCINA),R,1110104000
2026,1,45,6,1,42,6,VASO PLASTICO DESCARTABLE - VASO  500cm¦ X 100,2,5800,2,11600,441,2026-01-06 00:00:00,ALPA- PRESUPUESTO N° 0002-00003834/3838 (COCINA),R,1110104000
2026,1,45,5,1,42,5,VASO PLASTICO DESCARTABLE - VASO  300cm¦ - X 100,2,5100,2,10200,441,2026-01-06 00:00:00,ALPA- PRESUPUESTO N° 0002-00003834/3838 (COCINA),R,1110104000
2026,1,45,4,1,42,4,ADHESIVO - LA GOTITA GEL 3 ML,2,2049.99,2,4099.98,441,2026-01-06 00:00:00,ALPA- PRESUPUESTO N° 0002-00003834/3838 (COCINA),R,1110104000
2026,1,45,3,1,42,3,ROLLO A/D - ROLLO A/D 40X50,3.02,3869,3.02,11684.38,441,2026-01-06 00:00:00,ALPA- PRESUPUESTO N° 0002-00003834/3838 (COCINA),R,1110104000
2026,1,45,2,1,42,2,BOLSA PP 10 x 15 x 100 - BOLSA PP 5 x 25 x 200,6,1192.37,6,7154.22,441,2026-01-06 00:00:00,ALPA- PRESUPUESTO N° 0002-00003834/3838 (COCINA),R,1110104000
2026,1,45,1,1,42,1,PAPEL FILM PVC Rolopack 380 x 300 mts - PAPEL FILM PVC Rolopack 380 x 300 mts,2,12600.01,2,25200.02,441,2026-01-06 00:00:00,ALPA- PRESUPUESTO N° 0002-00003834/3838 (COCINA),R,1110104000
2026,1,40,5,1,43,5,PLATO PLASTICO DESCARTABLE - PLATO ALUMINIO P14 X 1 PROV,40,195,40,7800,441,2026-01-06 00:00:00,ALPA - PRESUPUESTO N° 0002-00003830 (COCINA),R,1110104000
2026,1,40,4,1,43,4,POTES DE CARTÓN - TAPA BEMIS  T88 X 100,20,3000,20,60000,441,2026-01-06 00:00:00,ALPA - PRESUPUESTO N° 0002-00003830 (COCINA),R,1110104000
2026,1,40,3,1,43,3,Pote Nat. 1/4 kg - Pote Nat. 1/2 KG X 100,10,7250.01,10,72500.1,441,2026-01-06 00:00:00,ALPA - PRESUPUESTO N° 0002-00003830 (COCINA),R,1110104000
2026,1,40,2,1,43,2,PAPEL FILM PVC Rolopack 380 x 300 mts - PAPEL FILM PVC Rolopack 380 x 300 mts,4,12000.01,4,48000.04,441,2026-01-06 00:00:00,ALPA - PRESUPUESTO N° 0002-00003830 (COCINA),R,1110104000
2026,1,40,1,1,43,1,BANDEJA PLASTICA DESCARTABLE - BANDEJA BANDEX 103X100,16,9619.29,16,153908.64,441,2026-01-06 00:00:00,ALPA - PRESUPUESTO N° 0002-00003830 (COCINA),R,1110104000
2026,1,35,13,1,44,13,ANTIDEPRESIVO - PAROXETINA 20 MG COMPRIMIDOS,1000,224,1000,224000,134,2026-01-06 00:00:00,SORRENTINO S.A- PRESUPUESTO S/N° REM 45872  (FARMACIA),R,1110104000
2026,1,35,12,1,44,12,CORTICOESTEROIDE - MEPREDNISONA  40mg. COMP,1000,729,1000,729000,134,2026-01-06 00:00:00,SORRENTINO S.A- PRESUPUESTO S/N° REM 45872  (FARMACIA),R,1110104000
2026,1,35,11,1,44,11,MAGNESIO ESTEARATO - MAGNESIO DIVALPROATO 400 MG  COMP,240,1250,240,300000,134,2026-01-06 00:00:00,SORRENTINO S.A- PRESUPUESTO S/N° REM 45872  (FARMACIA),R,1110104000
2026,1,35,10,1,44,10,ANTIBIOTICOS - CEFALEXINA COMPRIMIDOS 500mg.,2000,225,2000,450000,134,2026-01-06 00:00:00,SORRENTINO S.A- PRESUPUESTO S/N° REM 45872  (FARMACIA),R,1110104000
